Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,50.22,50.22,22,850,2018 Winter Juniors (SCY),Art Adamson Invitational,GU,UN,11/16/2018
100 FR,50.26,50.26,22,848,2018 Winter Juniors (SCY),Art Adamson Invitational,GU,UN,11/16/2018
100 FR,50.36,50.36,20,843,2018 Winter Juniors (SCY),2017 GU AGS Sectional Champs,GU,UN,2/24/2017
100 FR,50.45,50.45,21,838,2018 Winter Juniors (SCY),Notre Dame vs. TAMU vs. MSU,GU,UN,10/13/2017
100 FR,50.50,50.50,18,836,2018 Winter Juniors (SCY),UGA Fall Invitational 2014,SE,UN,12/7/2014
100 FR,50.58,50.58,17,832,2018 Winter Juniors (SCY),2014 SE Southern Premier,FL,BSS,3/7/2014
100 FR,50.59,50.59,18,831,2018 Winter Juniors (SCY),2015 Last Chance Meet,SE,UN,2/28/2015
100 FR,50.61,50.61,21,830,2018 Winter Juniors (SCY),Texas A&M v Texas 2017,GU,UN,11/3/2017
100 FR,50.85,50.85,16,832,2018 Winter Juniors (SCY),2012 FHSAA 1A Swimming,FL,UN,11/10/2012
100 FR,50.94,50.94,16,828,2018 Winter Juniors (SCY),2012 FHSAA 1A Swimming,FL,UN,11/10/2012
100 FR,51.02,51.02,17,809,2019 Futures,2013 FHSAA 2A -Swimming Champions,FL,UN,11/9/2013
100 FR,51.05,51.05,21,807,"""AAAA""",Texas A&M vs Auburn,GU,UN,10/21/2017
100 FR,51.08,51.08,17,806,2019 Futures,2013 Speedo Winter Junior Nationals,FL,BSS,12/12/2013
100 FR,51.13,51.13,19,803,2019 Futures,Auburn vs Wisconsin vs Florida,SE,UN,1/29/2016
100 FR,51.14r,51.14,18,803,2019 Futures,UA vs AU vs LSU,SE,UN,11/1/2014
100 FR,51.24,51.24,20,797,2019 Futures,2017 GU AGS Sectional Champs,GU,UN,2/24/2017
100 FR,51.37r,51.37,19,791,2019 Futures,Auburn vs Wisconsin vs Florida,SE,UN,1/29/2016
100 FR,51.51r,51.51,18,784,2019 Futures,Auburn vs Vanderbilt vs Notre,SE,UN,10/18/2014
100 FR,51.53,51.53,18,783,2019 Futures,MU vs Auburn,SE,UN,1/29/2015
100 FR,51.53,51.53,17,783,2019 Futures,2013 FHSAA 2A -Swimming Champions,FL,UN,11/9/2013
100 FR,51.61,51.61,18,779,2019 Futures,Auburn - Indiana 2014,SE,UN,10/10/2014
100 FR,51.62,51.62,17,778,2019 Futures,2014 SE Southern Premier,FL,BSS,3/7/2014
100 FR,51.73,51.73,21,773,2019 Futures,Texas A&M v Missouri 2018,GU,UN,1/6/2018
100 FR,51.92,51.92,16,778,2019 Futures,2012 FHSAA - A Region 1,FL,UN,11/2/2012
100 FR,52.07,52.07,15,776,2019 Futures,2011 Speedo Short Course Junio,FL,BSS,12/8/2011
100 FR,52.09,52.09,14,817,2019 Futures,2011 CO CHSAA 5A Girls State U,CO,UN,2/11/2011
100 FR,52.10,52.10,17,754,"""AAA""",2013 SE FHSAA 2A Region 1,FL,UN,11/1/2013
100 FR,52.22,52.22,15,768,"""AAAA""",FHSAA - A Region 1,FL,UN,11/3/2011
100 FR,52.50,52.50,16,749,"""AAA""",2013 NCSA Junior Swim,FL,BSS,3/12/2013
100 FR,52.51,52.51,14,796,"""AAAA""",2010 CO CSI Pioneer Open,CO,STAR,12/3/2010
100 FR,52.61,52.61,15,749,"""AAAA""",FHSAA 1A Swimming Cham,FL,UN,11/11/2011
100 FR,52.77,52.77,15,741,"""AAAA""",FHSAA 1A Swimming Cham,FL,UN,11/11/2011
100 FR,52.78,52.78,14,782,"""AAAA""",2011 PN Speedo Champions Series Western Region,CO,STAR,3/9/2011
100 FR,52.85,52.85,19,717,"""AAA""",ALABAMA v AUBURN 2015,SE,UN,10/9/2015
100 FR,52.90,52.90,14,776,"""AAAA""",2011 CO Loveland Sweetheart,CO,STAR,2/18/2011
100 FR,52.92,52.92,16,728,"""AAA""",2012 FHSAA - A Region 1,FL,UN,11/2/2012
100 FR,52.95,52.95,17,712,"""AAA""",2013 FL Catholic Swimming&Divi,FL,UN,9/28/2013
100 FR,52.99,52.99,19,710,"""AAA""",2015 SE War Eagle Invitational,SE,AU,10/10/2015
100 FR,53.13,53.13,14,765,"""AAAA""",2011 MV Midwest All Stars,CO,STAR,1/15/2011
100 FR,53.21,53.21,13,800,"""AAAA""",2010 CO CSI 14&U SCY Age Group,CO,DSA,3/5/2010
100 FR,53.28,53.28,15,716,"""AAA""",2012 FL Spring Senior Champs,FL,BSS,2/23/2012
100 FR,53.29,53.29,17,695,"""AAA""",2013 FL Catholic Swimming&Divi,FL,UN,9/28/2013
100 FR,53.30,53.30,14,756,"""AAAA""",2011 CO CHSAA 5A Girls State U,CO,UN,2/11/2011
100 FR,53.32,53.32,15,714,"""AAA""",2011-FHSAA - A District 2,CO,UN,10/25/2011
100 FR,53.32,53.32,14,755,"""AAAA""",2010 MN Grand Prix,CO,STAR,11/12/2010
100 FR,53.38,53.38,15,711,"""AAA""",2011-FHSAA - A District 2,CO,UN,10/25/2011
100 FR,53.47,53.47,15,707,"""AAA""",FHSAA - A Region 1,FL,UN,11/3/2011
100 FR,53.62,53.62,16,694,"""AAA""",2012 - FHSAA - A District 2,FL,UN,10/25/2012
100 FR,53.86,53.86,14,729,"""AAAA""",2010 CO CSI Pioneer Open,CO,STAR,12/3/2010
100 FR,53.88,53.88,16,681,"""AAA""",2012 FL BSS July SCY Time Trial,FL,BSS,7/10/2012
100 FR,53.92,53.92,13,765,"""AAAA""",2010 PN Speedo Champions Series Western Region,CO,DSA,3/10/2010
100 FR,54.02,54.02,16,675,"""AAA""",2012 - FHSAA - A District 2,FL,UN,10/25/2012
100 FR,54.18,54.18,13,752,"""AAAA""",2010 MN FOXJ Winter Classic,CO,DSA,1/15/2010
100 FR,54.35,54.35,13,744,"""AAAA""",2010 CO CSI 14&U SCY Age Group,CO,DSA,3/5/2010
100 FR,54.56,54.56,13,734,"""AAA""",2010 CO Loveland Sweetheart Op,CO,DSA,2/19/2010
100 FR,54.59,54.59,14,694,"""AAA""",2010 CO CSST Fall Open,CO,STAR,10/22/2010
100 FR,54.70,54.70,13,727,"""AAA""",2009 CO FAST Mid Season Open,CO,DSA,12/11/2009
100 FR,54.82,54.82,13,722,"""AAA""",2009 CO CSI Pioneer Open,CO,DSA,12/4/2009
100 FR,55.18,55.18,13,705,"""AAA""",2010 MN FOXJ Winter Classic,CO,DSA,1/15/2010
100 FR,55.63,55.63,13,684,"""AAA""",2009 CO CSI Pioneer Open,CO,DSA,12/4/2009
100 FR,55.63,55.63,12,752,"""AAA""",2009 CO CSI Age Group Champion,CO,STAR,3/6/2009
100 FR,55.69,55.69,13,681,"""AAA""",2010 CO Aces Winter Open,CO,DSA,1/29/2010
100 FR,55.74,55.74,12,747,"""AAA""",2009 PC ALMA SCY FARW SC CHMP,CO,STAR,4/2/2009
100 FR,55.78,55.78,13,677,"""AAA""",2009 CO FAST Mid Season Open,CO,DSA,12/11/2009
100 FR,55.86,55.86,12,742,"""AAA""",2009 PC ALMA SCY FARW SC CHMP,CO,STAR,4/2/2009
100 FR,56.00,56.00,12,736,"""AAA""",2009 CO CSI Age Group Champion,CO,STAR,3/6/2009
100 FR,56.09,56.09,13,662,"""AAA""",2009 CO CUDA Pentathlon,CO,UN,11/21/2009
100 FR,56.67,56.67,13,636,"""AAA""",2009 CO FST October Open,CO,UN,10/16/2009
100 FR,56.69,56.69,13,635,"""AAA""",2009 CO NJST Pineapple Open,CO,UN,11/6/2009
100 FR,57.03,57.03,12,693,"""AAA""",2009 MV Midwest All Star,CO,STAR,1/17/2009
100 FR,57.36,57.36,12,679,"""AAA""",2009 CO Sweetheart Open,CO,STAR,2/20/2009
100 FR,57.40,57.40,12,677,"""AAA""",2009 CO ACES  Winter Open,CO,STAR,1/30/2009
100 FR,58.19,58.19,12,645,"""AA""",2008 CO CSI Pineapple Open,CO,STAR,12/5/2008
100 FR,58.54,58.54,12,631,"""AA""",2008 CO CSST Fall Open,CO,STAR,10/24/2008
100 FR,58.71,58.71,12,625,"""AA""",2008 CO CSI Pineapple Open,CO,STAR,12/5/2008
100 FR,58.86,58.86,12,619,"""AA""",2008 CO ACES High Point Open,CO,STAR,11/7/2008
100 FR,1:00.11,1:00.11,11,662,"""AA""",2008 CO CSI 14 & Under SC Stat,CO,STAR,2/29/2008
100 FR,1:00.81,1:00.81,11,635,"""A""",2008 CO CSI 14 & Under SC Stat,CO,STAR,2/29/2008
100 FR,1:01.40,1:01.40,11,612,"""A""",2008 CO ACES  Winter Open,CO,STAR,2/1/2008
100 FR,1:02.45,1:02.45,11,573,"""A""",2008 CO TOPS Colorado Open,CO,STAR,1/25/2008
100 FR,1:02.65,1:02.65,11,566,"""A""",2008 CO Loveland  Sweetheart M,CO,STAR,2/15/2008
100 FR,1:03.73,1:03.73,10,667,"""AAA""",2007 CO 14&U SC State Champ,CO,HRA,3/2/2007
100 FR,1:04.36,1:04.36,10,645,"""AAA""",2007 MV Midwest All-Stars,CO,HRA,1/13/2007
100 FR,1:04.75,1:04.75,10,632,"""AAA""",2006 CO NJ Pineapple Open Non,CO,HRA,12/1/2006
100 FR,1:04.99,1:04.99,10,624,"""AAA""",2007 CO TOPS Colorado Open,CO,HRA,1/26/2007
100 FR,1:05.85,1:05.85,10,596,"""AA""",2006 CA MVN Turkey F/S/S,CO,HRA,11/17/2006
100 FR,1:05.85,1:05.85,10,596,"""AA""",2006 CA MVN Turkey Full Meet,CO,HRA,11/17/2006
100 FR,1:06.37,1:06.37,10,579,"""AA""",2006 CO TOPS High Point Open,CO,HRA,11/10/2006
100 FR,1:08.27,1:08.27,9,674,"""AA""",2006 CO CSI Age Group State Ch,CO,HRA,3/3/2006
100 FR,1:09.57,1:09.57,9,633,"""A""",2006 CO Little Cuda Open,CO,HRA,5/7/2006
100 FR,1:10.06,1:10.06,9,618,"""A""",2005 CO TOPS High Point Open,CO,HRA,11/11/2005
100 FR,1:10.08,1:10.08,9,617,"""A""",2006 CO High Altitude Classic,CO,HRA,1/13/2006
100 FR,1:10.12,1:10.12,10,464,"""A""",2006 CO CSST Fall Open,CO,HRA,10/20/2006
100 FR,1:10.55,1:10.55,9,603,"""A""",2006 CO TOPS Colorado Open,CO,HRA,1/27/2006
100 FR,1:11.17,1:11.17,9,584,"""A""",2005 CA MVN AB Youngers,CO,HRA,11/18/2005
100 FR,1:12.42,1:12.42,9,547,"""BB""",2005 CO AFA Falfins Winter Ope,CO,HRA,12/9/2005
100 FR,1:13.16,1:13.16,9,526,"""BB""",2005 CO CSST Fall Open,CO,HRA,10/21/2005
100 FR,1:18.15,1:18.15,8,390,"""BB""",2005 CO Aces Winter Open,CO,HRA,2/18/2005
100 FR,1:19.02,1:19.02,8,368,"""BB""",2005 CO TOPS Colorado Open,CO,HRA,1/28/2005
100 FR,1:19.02,1:19.02,8,368,"""BB""",2004 CO TOPS High Point Open,CO,HRA,11/12/2004
100 FR,1:20.85,1:20.85,8,323,"""BB""",2004 CO AFA Falfins Winter Ope,CO,HRA,12/10/2004
100 FR,1:21.06,1:21.06,8,318,"""BB""",2005 CO Silver State,CO,HRA,2/25/2005
100 FR,1:22.74,1:22.74,8,279,"""B""",2004 CA MVN AB - YOUNGERS 11/0,CO,HRA,11/19/2004
100 FR,1:25.03,1:25.03,8,229,"""B""",2005 CO Little Cuda Open,CO,HRA,4/3/2005
100 FR,1:32.22,1:32.22,7,100,"""Slower than B""",2003 CO North Jeffco Winter No,CO,HRA,12/5/2003
100 FR,1:33.62,1:33.62,7,79,"""Slower than B""",2004 CO High Altitude Classic,CO,HRA,1/16/2004
100 FR,1:34.77,1:34.77,7,64,"""Slower than B""",2004 CO TOPS Colorado Open,CO,HRA,1/30/2004
100 FR,1:36.12,1:36.12,7,48,"""Slower than B""",2003 CO CSST Fall Open,CO,HRA,10/24/2003
200 FR,1:45.98,1:45.98,21,923,2019 Summer Juniors (LCM),2018 SEC Swimming & Diving Cha,GU,UN,2/16/2018
200 FR,1:46.36,1:46.36,21,912,2019 Summer Juniors (LCM),2018 SEC Swimming & Diving Cha,GU,UN,2/16/2018
200 FR,1:46.99,1:46.99,21,894,2019 Summer Juniors (LCM),Art Adamson Invitational Worki,GU,UN,11/17/2017
200 FR,1:47.41,1:47.41,21,882,2017 US Open,Art Adamson Invitational Worki,GU,UN,11/17/2017
200 FR,1:47.88,1:47.88,21,869,2018 Winter Juniors (SCY),2018 NCAA DI Women's Swimming,GU,UN,3/16/2018
200 FR,1:48.14,1:48.14,18,862,2018 Winter Juniors (SCY),2015 SEC Swimming & Diving Cha,SE,UN,2/19/2015
200 FR,1:48.95,1:48.95,19,840,2018 Winter Juniors (SCY),2016 SEC Swimming & Diving Cha,SE,UN,2/18/2016
200 FR,1:49.70,1:49.70,18,820,2018 Winter Juniors (SCY),Florida vs Auburn,SE,UN,1/24/2015
200 FR,1:49.79,1:49.79,19,818,2018 Winter Juniors (SCY),Auburn vs Wisconsin vs Florida,SE,UN,1/29/2016
200 FR,1:50.17,1:50.17,21,807,"""AAAA""",Texas A&M v Texas 2017,GU,UN,11/3/2017
200 FR,1:50.72,1:50.72,18,793,"""AAAA""",Texas vs Auburn,SE,UN,1/8/2015
200 FR,1:51.11,1:51.11,21,783,"""AAAA""",Notre Dame vs. TAMU vs. MSU,GU,UN,10/14/2017
200 FR,1:51.26,1:51.26,19,779,"""AAAA""",UT vs Auburn,SE,UN,1/7/2016
200 FR,1:51.50,1:51.50,20,772,2019 Futures,2017 GU AGS Sectional Champs,GU,UN,2/25/2017
200 FR,1:51.57,1:51.57,19,771,"""AAAA""",Auburn vs Indiana,SE,UN,11/7/2015
200 FR,1:51.58,1:51.58,21,770,2019 Futures,LSU vs A&M,GU,UN,1/20/2018
200 FR,1:51.92,1:51.92,17,771,2019 Futures,2014 SE Southern Premier,FL,BSS,3/7/2014
200 FR,1:52.07,1:52.07,18,758,2019 Futures,2015 SE Ralph Crocker Classic,SE,AU,1/17/2015
200 FR,1:52.08,1:52.08,20,757,2019 Futures,2017 GU AGS Sectional Champs,GU,UN,2/25/2017
200 FR,1:52.18,1:52.18,18,755,2019 Futures,2015 SE Ralph Crocker Classic,SE,AU,1/17/2015
200 FR,1:52.73,1:52.73,18,741,"""AAA""",Auburn vs Vanderbilt vs Notre,SE,UN,10/18/2014
200 FR,1:52.74,1:52.74,16,750,"""AAAA""",2013 NCSA Junior Swim,FL,BSS,3/12/2013
200 FR,1:52.94,1:52.94,16,745,"""AAAA""",2012 FL Bolles Time Trial,FL,BSS,11/13/2012
200 FR,1:54.00,1:54.00,14,771,"""AAAA""",2011 PN Speedo Champions Series Western Region,CO,STAR,3/9/2011
200 FR,1:54.04,1:54.04,14,770,"""AAAA""",2010 MN Grand Prix,CO,STAR,11/12/2010
200 FR,1:54.11,1:54.11,18,706,"""AAA""",UA vs AU vs LSU,SE,UN,11/1/2014
200 FR,1:54.60r,1:54.60,15,715,"""AAA""",2011 Speedo Short Course Junio,FL,BSS,12/9/2011
200 FR,1:54.94,1:54.94,15,707,"""AAA""",2012 FL Spring Senior Champs,FL,BSS,2/23/2012
200 FR,1:55.00,1:55.00,19,684,"""AAA""",ALABAMA v AUBURN 2015,SE,UN,10/9/2015
200 FR,1:55.35,1:55.35,14,737,"""AAAA""",2011 MV Midwest All Stars,CO,STAR,1/15/2011
200 FR,1:55.37,1:55.37,15,696,"""AAA""",2012 FL Winter Indoor Invite,FL,BSS,1/27/2012
200 FR,1:55.52,1:55.52,17,680,"""AAA""",2014 SE Southern Premier,FL,BSS,3/7/2014
