Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 FR,1:43.80,1:43.80,15,808,"""AAAA""",2012 GU UIL Region 5-5A Champs,GU,UN,2/10/2012
200 FR,1:43.84,1:43.84,18,701,"""AAA""",2015 GU UIL District 19-6A Champs,GU,UN,1/30/2015
200 FR,1:44.12,1:44.12,15,799,"""AAAA""",2012 GU AGS Speedo Sectional Champs,GU,KATY,3/1/2012
200 FR,1:44.24,1:44.24,14,844,"""AAAA""",2011 GU AGS Speedo Sectional Champs,GU,KATY,3/3/2011
200 FR,1:44.58,1:44.58,15,787,"""AAAA""",2012 GU UIL Region 5-5A Champs,GU,UN,2/10/2012
200 FR,1:44.75,1:44.75,17,689,"""AAA""",2013 GU UIL TISCA-Gulf Invite,GU,UN,11/22/2013
200 FR,1:44.89,1:44.89,18,674,"""AAA""",2014 GU UIL TISCA-Gulf Invite,GU,UN,11/21/2014
200 FR,1:45.02,1:45.02,17,682,"""AAA""",2014 GU UIL District 14-5A Champs,GU,UN,1/31/2014
200 FR,1:45.28,1:45.28,16,696,"""AAA""",2013 LA TAQ Mardi Gras Meet,GU,KATY,1/18/2013
200 FR,1:45.28,1:45.28,16,696,"""AAA""",2013 LA TAQ Mardi Gras Meet,GU,KATY,1/18/2013
200 FR,1:45.47,1:45.47,17,671,"""AAA""",2013 GU UIL TISCA-Gulf Invite,GU,UN,11/22/2013
200 FR,1:45.64,1:45.64,16,687,"""AAA""",2013 GU UIL District 14-5A Champs,GU,UN,2/1/2013
200 FR,1:45.96,1:45.96,15,752,"""AAA""",2012 GU UIL District 19-5A Champs,GU,UN,2/3/2012
200 FR,1:46.12,1:46.12,18,644,"""AAA""",2015 GU UIL District 19-6A Champs,GU,UN,1/30/2015
200 FR,1:46.18,1:46.18,15,747,"""AAA""",2012 GU UIL District 19-5A Champs,GU,UN,2/3/2012
200 FR,1:46.34,1:46.34,16,669,"""AAA""",2013 NCSA Junior Swim,GU,KATY,3/12/2013
200 FR,1:46.41,1:46.41,14,789,"""AAAA""",2010 GU FCST Age Group Champs,GU,KATY,12/10/2010
200 FR,1:46.55,1:46.55,18,633,"""AAA""",2014 GU UIL TISCA-Gulf Invite,GU,UN,11/21/2014
200 FR,1:46.95,1:46.95,15,728,"""AAA""",2011 GU AGS Senior Champs,GU,KATY,12/2/2011
200 FR,1:47.51,1:47.51,13,856,"""AAAA""",2010 GU TWST TAGS SC Champs,GU,KATY,3/11/2010
200 FR,1:47.81,1:47.81,16,633,"""AAA""",2012 GU KATY Halloween Invite,GU,KATY,10/26/2012
200 FR,1:48.51,1:48.51,18,586,"""AA""",2014 GU PEAK Senior,GU,KATY,11/8/2014
200 FR,1:48.64,1:48.64,15,686,"""AAA""",2011 GU LSST Senior Invitational,GU,KATY,11/12/2011
200 FR,1:48.64,1:48.64,15,686,"""AAA""",2011 GU PACK Senior Invitational,GU,KATY,11/12/2011
200 FR,1:48.69,1:48.69,13,827,"""AAAA""",2010 GU TWST TAGS SC Champs,GU,KATY,3/11/2010
200 FR,1:49.81,1:49.81,14,705,"""AAA""",2010 GU FCST Age Group Champs,GU,KATY,12/10/2010
200 FR,1:50.00,1:50.00,14,700,"""AAA""",2011 ST AAAA  A +,GU,KATY,2/12/2011
200 FR,1:54.16,1:54.16,13,695,"""AAA""",2009 NT TSA All Star Challenge,GU,KATY,11/14/2009
200 FR,1:54.41,1:54.41,14,597,"""AAA""",2010 GU LSST 11-14 Allstar Qualifying,GU,KATY,10/16/2010
200 FR,1:55.43,1:55.43,12,788,"""AAAA""",2009 NT TAGS SC Championships,GU,KATY,3/12/2009
200 FR,1:57.22,1:57.22,13,626,"""AA""",2009 GU FCST Gulf AG Champs,GU,KATY,12/11/2009
200 FR,1:57.85,1:57.85,13,612,"""AA""",2009 GU LSST 9-14 Elite All Star Q,GU,KATY,10/24/2009
200 FR,1:58.24,1:58.24,12,730,"""AAAA""",2009 NT TAGS SC Championships,GU,KATY,3/12/2009
200 FR,2:00.05,2:00.05,12,693,"""AAA""",2009 GU KATY 12&U Spring Champs,GU,KATY,2/27/2009
200 FR,2:09.10,2:09.10,12,521,"""AA""",2009 GU AGS 11 & Over Open,GU,KATY,1/9/2009
200 FR,2:09.61,2:09.61,12,512,"""AA""",2008 GU CFSC 11-14 Open,GU,KATY,11/21/2008
200 FR,2:12.56,2:12.56,12,461,"""A""",2008 GU TWST All Star Qualifying,GU,KATY,10/25/2008
200 FR,2:15.31,2:15.31,12,415,"""A""",2008 GU FCST 11 & Up Open,GU,KATY,10/11/2008
500 FR,4:36.89,4:36.89,16,781,2019 Futures,2013 GU UIL Region 4-5A Champs,GU,UN,2/8/2013
500 FR,4:39.86,4:39.86,16,753,"""AAAA""",2013 ST UIL 5A State Meet,GU,UN,2/22/2013
500 FR,4:42.61,4:42.61,15,765,"""AAAA""",2012 GU AGS Speedo Sectional Champs,GU,KATY,3/1/2012
500 FR,4:43.08,4:43.08,16,723,"""AAA""",2013 GU UIL District 14-5A Champs,GU,UN,2/1/2013
500 FR,4:43.60,4:43.60,16,718,"""AAA""",2013 ST UIL 5A State Meet,GU,UN,2/22/2013
500 FR,4:43.84,4:43.84,16,716,"""AAA""",2013 GU UIL Region 4-5A Champs,GU,UN,2/8/2013
500 FR,4:47.08,4:47.08,15,724,"""AAA""",2011 GU AGS Senior Champs,GU,KATY,12/2/2011
500 FR,4:50.88,4:50.88,18,614,"""AA""",2015 GU PEAK Invite,GU,KATY,1/16/2015
500 FR,4:51.00,4:51.00,16,651,"""AAA""",2013 GU UIL District 14-5A Champs,GU,UN,2/1/2013
500 FR,4:51.45,4:51.45,17,623,"""AA""",2013 GU AGS Senior Champs,GU,KATY,12/6/2013
500 FR,4:54.07,4:54.07,16,624,"""AAA""",2012 GU KATY Halloween Invite,GU,KATY,10/26/2012
500 FR,4:56.87,4:56.87,14,688,"""AAA""",2011 ST AAAA  A +,GU,KATY,2/12/2011
500 FR,4:56.94,4:56.94,15,636,"""AAA""",2011 GU PACK Senior Invitational,GU,KATY,11/12/2011
500 FR,4:56.94,4:56.94,15,636,"""AAA""",2011 GU LSST Senior Invitational,GU,KATY,11/12/2011
500 FR,4:57.47,4:57.47,14,682,"""AAA""",2011 GU KATY IMX Intersquad,GU,KATY,4/9/2011
500 FR,5:01.10,5:01.10,14,651,"""AAA""",2011 GU TWST 9-14 Elite Invitational,GU,KATY,1/15/2011
500 FR,5:08.51,5:08.51,14,588,"""AA""",2010 GU LSST 11-14 Allstar Qualifying,GU,KATY,10/16/2010
500 FR,5:12.60,5:12.60,13,642,"""AA""",2010 GU KATY Intersquad,GU,KATY,4/9/2010
500 FR,5:24.03,5:24.03,13,550,"""A""",2009 GU KATY 9 -14 Elite,GU,KATY,11/21/2009
500 FR,5:36.76,5:36.76,12,588,"""AA""",2009 GU KATY 12&U Spring Champs,GU,KATY,2/27/2009
500 FR,5:43.21,5:43.21,12,544,"""AA""",2009 GU SCAT Open,GU,KATY,1/30/2009
1000 FR,10:05.56,10:05.56,14,746,"""AAAA""",2010 GU FCST Age Group Champs,GU,KATY,12/10/2010
1650 FR,16:44.69,16:44.69,15,722,"""AAA""",2011 GU KATY Distance Intersquad,GU,KATY,12/17/2011
1650 FR,16:55.36,16:55.36,16,662,"""AAA""",2012 GU KATY Halloween Invite,GU,KATY,10/26/2012
1650 FR,17:08.23,17:08.23,14,717,"""AAA""",2011 GU TWST 9-14 Elite Invitational,GU,KATY,1/15/2011
50 BK,25.82r,25.82,15,692,,2012 UIL 5A State Meet,GU,UN,2/24/2012
50 BK,26.78r,26.78,13,752,,2010 GU TWST TAGS SC Champs,GU,KATY,3/13/2010
50 BK,27.73,27.73,18,423,"""Slower than B""",2014 GU KATY Intrasquad,GU,KATY,10/4/2014
50 BK,28.62,28.62,12,757,"""AAAA""",2009 NT TAGS SC Championships,GU,KATY,3/12/2009
50 BK,29.05,29.05,13,559,,2009 GU KATY Intrasquad,GU,KATY,10/30/2009
50 BK,29.08,29.08,12,722,"""AAA""",2009 NT TAGS SC Championships,GU,KATY,3/12/2009
50 BK,29.40,29.40,12,698,"""AAA""",2009 GU KATY 12&U Spring Champs,GU,KATY,2/27/2009
50 BK,29.41r,29.41,13,531,,2009 GU KATY 9 -14 Elite,GU,KATY,11/22/2009
50 BK,29.72,29.72,12,675,"""AAA""",2008 GU AGS Age Group Champs,GU,KATY,12/12/2008
50 BK,29.79,29.79,12,670,"""AAA""",2008 GU AGS Age Group Champs,GU,KATY,12/12/2008
50 BK,29.86,29.86,12,665,"""AAA""",2009 GU AGS 11 & Over Open,GU,KATY,1/9/2009
50 BK,30.29,30.29,12,634,"""AAA""",2008 GU TWST All Star Qualifying,GU,KATY,10/25/2008
50 BK,30.45r,30.45,12,622,"""AAA""",2008 GU CFSC 11-14 Open,GU,KATY,11/23/2008
