Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FR,33.12,33.12,8,562,"""BB""",2006 FG Broward Sub-JO Meet,FG,CST,2/11/2006
50 FR,33.35,33.35,8,548,"""BB""",2006 FG Broward County B- BB  Meet,FG,CST,1/27/2006
50 FR,34.52,34.52,8,480,"""BB""",2005 FG South Division II Championships,FG,CST,7/8/2005
50 FR,36.82,36.82,8,356,"""B""",2005 FG Broward County C Meet SCY,FG,CST,4/29/2005
100 FR,52.75,52.75,14,784,"""AAAA""",2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
100 FR,52.76,52.76,19,721,"""AAA""",2017 GA CCSA Swimming and Diving,US,UN,2/17/2017
100 FR,53.21,53.21,14,761,"""AAAA""",2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
100 FR,53.22,53.22,17,699,"""AAA""",2015 FG Florida Gold Coast Senior,FG,SOFL,3/20/2015
100 FR,53.49,53.49,17,686,"""AAA""",2015 FG Florida Gold Coast Senior,FG,SOFL,3/20/2015
100 FR,53.63r,53.63,19,679,"""AA""",2017 FGC Senior Championships,FG,SOFL,3/24/2017
100 FR,53.73,53.73,17,674,"""AAA""",2014 FG Speedo Winter Championships,FG,SOFL,11/23/2014
100 FR,53.96,53.96,16,678,"""AAA""",2014 FG SOFL FGC Open Invitational,FG,SOFL,1/31/2014
100 FR,53.96,53.96,14,724,"""AAAA""",2012 FG Comets Open Invitational,FG,SOFL,1/27/2012
100 FR,54.05r,54.05,14,720,"""AAAA""",2012 FGC Senior Championships,FG,SOFL,2/17/2012
100 FR,54.27,54.27,14,710,"""AAAA""",2012 FG Comets Open Invitational,FG,SOFL,1/27/2012
100 FR,54.68,54.68,17,629,"""AA""",2014 FG Speedo Winter Championships,FG,SOFL,11/23/2014
100 FR,54.92,54.92,13,717,"""AAA""",2011 FG Short Course Junior,FG,UN,3/11/2011
100 FR,54.92r,54.92,14,679,"""AAA""",2012 FG Short Course Junior Ol,FG,SOFL,3/11/2012
100 FR,55.14,55.14,13,707,"""AAA""",2011 FL vs. FGC All-Star Meet,FG,UN,3/26/2011
100 FR,55.72,55.72,13,680,"""AAA""",2011 FG Short Course Junior,FG,UN,3/11/2011
100 FR,56.21,56.21,13,657,"""AAA""",2011 FG Open Invite,FG,UN,1/28/2011
100 FR,56.55,56.55,13,642,"""AAA""",2010 FG Broward County Champs,FG,UN,12/11/2010
100 FR,1:01.47,1:01.47,10,745,"""AAAA""",2008 FL vs. FGC All-Star Meet,FG,PST,3/29/2008
100 FR,1:01.48,1:01.48,10,745,"""AAAA""",2008 FG Scots Winter Invite,FG,PST,1/25/2008
100 FR,1:01.54,1:01.54,10,743,"""AAAA""",2008 FG Plantation Feb Invite,FG,PST,2/9/2008
100 FR,1:01.65,1:01.65,10,739,"""AAAA""",2007 FG Comets Oct. Open Invite,FG,UN,10/5/2007
100 FR,1:01.93,1:01.93,10,729,"""AAAA""",2008 FG Junior Olympic Champs,FG,PST,2/28/2008
100 FR,1:01.96,1:01.96,10,728,"""AAAA""",2008 FG Junior Olympic Champs,FG,PST,2/28/2008
100 FR,1:02.11,1:02.11,10,723,"""AAAA""",2007 FG Winter Champs,FG,UN,11/15/2007
100 FR,1:02.30,1:02.30,10,716,"""AAAA""",2007 FG Winter Champs,FG,UN,11/15/2007
100 FR,1:02.84,1:02.84,10,697,"""AAA""",2007 FG Top 16 Invitational,FG,UN,9/14/2007
100 FR,1:03.26,1:03.26,10,683,"""AAA""",2007 FG Palm Beach County,FG,UN,8/25/2007
100 FR,1:04.26,1:04.26,10,649,"""AAA""",2007 FG Comets Oct. A-Invite #102607-F,FG,UN,10/26/2007
100 FR,1:05.66,1:05.66,9,759,"""AAA""",2007 FL vs. FGC All-Star Meet,FG,CST,3/24/2007
100 FR,1:06.78,1:06.78,9,722,"""AA""",2007 FG Junior Olympics,FG,CST,3/15/2007
100 FR,1:07.08,1:07.08,9,712,"""AA""",2007 FG Plantation Swim Team Invite,FG,CST,2/23/2007
100 FR,1:07.32,1:07.32,9,704,"""AA""",2007 FG Junior Olympics,FG,CST,3/15/2007
100 FR,1:10.61,1:10.61,8,601,"""A""",2006 FG Speedo JO Champs,FG,CST,3/16/2006
100 FR,1:11.82,1:11.82,8,565,"""A""",2006 FG Division II South,FG,CST,3/3/2006
100 FR,1:12.71,1:12.71,8,539,"""BB""",2006 FG Division II South,FG,CST,3/3/2006
100 FR,1:13.27,1:13.27,8,522,"""BB""",2006 FG Broward Sub-JO Meet,FG,CST,2/11/2006
100 FR,1:13.44,1:13.44,8,518,"""BB""",2006 FG Broward Sub-JO Meet,FG,CST,2/11/2006
100 FR,1:14.83,1:14.83,8,478,"""BB""",2006 FG Broward County B- BB  Meet,FG,CST,1/27/2006
100 FR,1:18.20,1:18.20,8,388,"""BB""",2005 FG South Division II Championships,FG,CST,7/8/2005
100 FR,1:18.77,1:18.77,8,374,"""BB""",2005 FG Broward Sub JO,FG,CST,12/4/2005
200 FR,1:50.38,1:50.38,18,802,"""AAAA""",2015 Georgia Tech Fall Invitat,FG,UN,11/20/2015
200 FR,1:50.71,1:50.71,15,816,2019 Futures,2012 FHSAA 3A Swimming,FG,UN,11/9/2012
200 FR,1:50.90,1:50.90,18,788,"""AAAA""",2015 Georgia Tech Fall Invitat,FG,UN,11/20/2015
200 FR,1:50.91,1:50.91,16,797,2019 Futures,2014 FG Florida Gold Cost Senior,FG,SOFL,3/21/2014
200 FR,1:51.20,1:51.20,14,844,2019 Futures,2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
200 FR,1:51.49,1:51.49,17,782,"""AAAA""",2015 FG Florida Gold Coast Senior,FG,SOFL,3/21/2015
200 FR,1:51.62,1:51.62,15,792,2019 Futures,2012 Speedo Winter Jun Nationals,FG,SOFL,12/6/2012
200 FR,1:51.76,1:51.76,17,775,"""AAAA""",2014 Speedo Winter Junior Cham,FG,SOFL,12/12/2014
200 FR,1:51.79,1:51.79,18,765,"""AAAA""",2016 CCSA Swimming and Diving,FL,UN,2/19/2016
200 FR,1:51.80,1:51.80,19,765,2019 Futures,2017 GA CCSA Swimming and Diving,US,UN,2/17/2017
200 FR,1:51.81,1:51.81,15,787,2019 Futures,2013 FG Senior Championships,FG,SOFL,3/22/2013
200 FR,1:51.87,1:51.87,20,763,2019 Futures,Auburn University Invite,US,UN,2/3/2018
200 FR,1:51.88,1:51.88,18,763,"""AAAA""",2016 CCSA Swimming and Diving,FL,UN,2/19/2016
200 FR,1:52.06,1:52.06,17,767,2019 Futures,2014 FG FHSAA Swimming,FG,UN,11/7/2014
200 FR,1:52.09,1:52.09,17,767,2019 Futures,2014 FG FHSAA Swimming,FG,UN,11/7/2014
200 FR,1:52.21,1:52.21,16,763,2019 Futures,2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
200 FR,1:52.23,1:52.23,14,817,2019 Futures,"FHSAA -  3A Region 4 ""USA-S OB",FG,UN,11/3/2011
200 FR,1:52.28,1:52.28,15,774,2019 Futures,2012 FHSAA 3A Swimming,FG,UN,11/9/2012
200 FR,1:52.34,1:52.34,20,751,2019 Futures,2017 Georgia Tech Fall Invitat,FG,UN,11/17/2017
200 FR,1:52.34,1:52.34,20,751,2019 Futures,Auburn University Invite,US,UN,2/3/2018
200 FR,1:52.65,1:52.65,20,743,"""AAA""",2017 Georgia Tech Fall Invitat,FG,UN,11/17/2017
200 FR,1:52.73,1:52.73,14,804,"""AAAA""",2011 FG BCAA Champs USA-S O,FG,UN,10/15/2011
200 FR,1:52.75,1:52.75,16,750,"""AAAA""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
200 FR,1:52.79,1:52.79,14,802,"""AAAA""",2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
200 FR,1:52.80,1:52.80,15,761,"""AAAA""",2013 FG Senior Championships,FG,SOFL,3/22/2013
200 FR,1:52.98,1:52.98,14,797,"""AAAA""",FHSAA 3A Swimming Cham,FG,UN,11/10/2011
200 FR,1:53.02,1:53.02,19,733,"""AAA""",2016 Georgia Tech Fall Invitat,FG,UN,11/18/2016
200 FR,1:53.12,1:53.12,17,740,"""AAA""",2014 FG Speedo Winter Championships,FG,SOFL,11/22/2014
200 FR,1:53.14,1:53.14,16,740,"""AAA""",2014 FG Florida Gold Cost Senior,FG,SOFL,3/21/2014
200 FR,1:53.14,1:53.14,16,740,"""AAA""",2013 FG BCAA USA-S OBS-Finals,FG,UN,10/19/2013
200 FR,1:53.29,1:53.29,14,789,"""AAAA""",FHSAA 3A Swimming Cham,FG,UN,11/10/2011
200 FR,1:53.58,1:53.58,16,728,"""AAA""",2013 Speedo Winter Junior Nationals,FG,SOFL,12/12/2013
200 FR,1:53.58,1:53.58,17,728,"""AAA""",2015 FG Florida Gold Coast Senior,FG,SOFL,3/21/2015
200 FR,1:53.90r,1:53.90,15,733,"""AAA""",2013 FG Senior Championships,FG,SOFL,3/23/2013
200 FR,1:54.02,1:54.02,14,770,"""AAAA""",2011 - FHSAA - 3A District 10,FG,UN,10/27/2011
200 FR,1:54.14,1:54.14,15,727,"""AAA""",FHSAA -  3A Region 4 USA-S OBS,FG,UN,11/2/2012
200 FR,1:54.24r,1:54.24,14,765,"""AAAA""",2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
200 FR,1:54.26,1:54.26,19,702,"""AAA""",2017 FGC Senior Championships,FG,SOFL,3/25/2017
200 FR,1:54.29,1:54.29,16,710,"""AAA""",2013 FHSAA 4A Region 4-USAS-OB,FG,UN,11/4/2013
200 FR,1:54.34,1:54.34,14,762,"""AAAA""",2011 FG BCAA Champs USA-S O,FG,UN,10/15/2011
200 FR,1:54.38,1:54.38,15,721,"""AAA""",2012 - FHSAA - 3A District 10,FG,UN,10/25/2012
200 FR,1:54.84,1:54.84,18,688,"""AAA""",2015 All Florida Invitational,FG,UN,9/19/2015
200 FR,1:54.99,1:54.99,19,684,"""AAA""",2016 NSU Sharks All-Florida In,FG,UN,9/24/2016
200 FR,1:55.04,1:55.04,17,692,"""AAA""",2014 FG Speedo Winter Championships,FG,SOFL,11/22/2014
200 FR,1:55.16,1:55.16,13,781,"""AAAA""",2011 FG Short Course Junior,FG,UN,3/11/2011
200 FR,1:55.27,1:55.27,15,699,"""AAA""",2013 FG Open Invitational,FG,SOFL,2/1/2013
200 FR,1:55.51,1:55.51,19,671,"""AAA""",2017 FGC Senior Championships,FG,SOFL,3/25/2017
200 FR,1:55.55,1:55.55,15,692,"""AAA""",FHSAA -  3A Region 4 USA-S OBS,FG,UN,11/2/2012
200 FR,1:55.58,1:55.58,20,669,"""AAA""",Florida State vs Alabama vs Mi,US,UN,1/12/2018
200 FR,1:55.64,1:55.64,14,730,"""AAAA""",2011 - FHSAA - 3A District 10,FG,UN,10/27/2011
200 FR,1:55.70,1:55.70,14,728,"""AAAA""","FHSAA -  3A Region 4 ""USA-S OB",FG,UN,11/3/2011
200 FR,1:55.89,1:55.89,16,671,"""AAA""",2014 FG SOFL FGC Open Invitational,FG,SOFL,1/31/2014
200 FR,1:55.95,1:55.95,14,722,"""AAAA""",2012 FG Comets Open Invitational,FG,SOFL,1/27/2012
200 FR,1:56.13,1:56.13,13,757,"""AAAA""",2011 FL vs. FGC All-Star Meet,FG,UN,3/26/2011
200 FR,1:56.32,1:56.32,19,651,"""AAA""",2016 NSU Sharks All-Florida In,FG,UN,9/24/2016
200 FR,1:56.85,1:56.85,20,639,"""AA""",2017 All Florida Invitational,FG,UN,9/23/2017
200 FR,1:57.02,1:57.02,17,644,"""AAA""",2014 FHSAA 4A Region 4,FG,UN,11/1/2014
200 FR,1:57.28,1:57.28,13,729,"""AAA""",2011 FG Short Course Junior,FG,UN,3/11/2011
200 FR,1:57.88,1:57.88,13,714,"""AAA""",2011 FG 14 & Under A Invite,FG,UN,2/18/2011
200 FR,1:59.91,1:59.91,13,665,"""AAA""",2011 FG Open Invite,FG,UN,1/28/2011
200 FR,1:59.93,1:59.93,17,576,"""AA""",2014 FG FHSAA 4A Swim & Dive District,FG,UN,10/22/2014
200 FR,2:03.49r,2:03.49,14,546,"""AA""",2011 FG Speedo Winter Champs,FG,SOFL,11/17/2011
200 FR,2:10.03,2:10.03,10,800,"""AAAA""",2008 FG Junior Olympic Champs,FG,PST,2/28/2008
200 FR,2:11.34,2:11.34,10,775,"""AAAA""",2008 FL vs. FGC All-Star Meet,FG,PST,3/29/2008
200 FR,2:11.59,2:11.59,10,771,"""AAAA""",2008 FG Plantation Feb Invite,FG,PST,2/9/2008
200 FR,2:11.71,2:11.71,10,768,"""AAAA""",2008 FG Junior Olympic Champs,FG,PST,2/28/2008
200 FR,2:12.84,2:12.84,10,748,"""AAAA""",2007 FG Comets Oct. Open Invite,FG,UN,10/5/2007
200 FR,2:12.97,2:12.97,10,745,"""AAAA""",2007 FG Winter Champs,FG,UN,11/15/2007
200 FR,2:13.24,2:13.24,10,741,"""AAAA""",2008 FG Scots Winter Invite,FG,PST,1/25/2008
200 FR,2:13.64,2:13.64,10,733,"""AAAA""",2007 FG Winter Champs,FG,UN,11/15/2007
200 FR,2:13.92,2:13.92,10,728,"""AAAA""",2007 FG Top 16 Invitational,FG,UN,9/14/2007
200 FR,2:17.97,2:17.97,10,657,"""AAA""",2007 FG Comets Oct. A-Invite #102607-F,FG,UN,10/26/2007
200 FR,2:20.20,2:20.20,9,800,"""AAA""",2007 FG Junior Olympics,FG,CST,3/15/2007
200 FR,2:20.40,2:20.40,9,796,"""AAA""",2007 FG Junior Olympics,FG,CST,3/15/2007
200 FR,2:23.44,2:23.44,9,744,"""AA""",2007 FG Pre JO-021707,FG,CST,2/17/2007
200 FR,2:23.53,2:23.53,9,743,"""AA""",2007 FG Plantation Swim Team Invite,FG,CST,2/23/2007
200 FR,2:26.69,2:26.69,9,691,"""AA""",2007 FL vs. FGC All-Star Meet,FG,CST,3/24/2007
200 FR,2:43.73,2:43.73,8,439,"""BB""",2006 FG Broward County B- BB  Meet,FG,CST,1/27/2006
500 FR,4:51.13,4:51.13,16,835,2018 Winter Juniors (SCY),2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
500 FR,4:51.88,4:51.88,15,849,2018 Winter Juniors (SCY),2012 FHSAA 3A Swimming,FG,UN,11/9/2012
500 FR,4:52.02,4:52.02,18,815,2018 Winter Juniors (SCY),2015 Georgia Tech Fall Invitat,FG,UN,11/19/2015
500 FR,4:52.96,4:52.96,17,816,"""AAAA""",2014 FG FHSAA Swimming,FG,UN,11/7/2014
500 FR,4:53.64,4:53.64,16,809,"""AAAA""",2014 FG Florida Gold Cost Senior,FG,SOFL,3/21/2014
500 FR,4:53.86,4:53.86,18,796,"""AAAA""",2016 CCSA Swimming and Diving,FL,UN,2/18/2016
500 FR,4:53.99,4:53.99,20,795,"""AAAA""",Auburn University Invite,US,UN,2/2/2018
500 FR,4:54.04,4:54.04,20,794,"""AAAA""",Auburn University Invite,US,UN,2/2/2018
500 FR,4:54.18,4:54.18,18,793,"""AAAA""",2015 Georgia Tech Fall Invitat,FG,UN,11/19/2015
500 FR,4:54.98,4:54.98,16,796,"""AAAA""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
500 FR,4:55.23,4:55.23,15,814,"""AAAA""",2013 FG Senior Championships,FG,SOFL,3/22/2013
500 FR,4:55.59,4:55.59,16,789,"""AAAA""",2013 Speedo Winter Junior Nationals,FG,SOFL,12/12/2013
500 FR,4:55.78,4:55.78,19,776,"""AAAA""",2017 GA CCSA Swimming and Diving,US,UN,2/16/2017
500 FR,4:56.32,4:56.32,15,803,"""AAAA""",2012 Speedo Winter Jun Nationals,FG,SOFL,12/6/2012
500 FR,4:56.53,4:56.53,17,780,"""AAAA""",2015 FG Florida Gold Coast Senior,FG,SOFL,3/20/2015
500 FR,4:56.60,4:56.60,20,768,"""AAAA""",2017 Georgia Tech Fall Invitat,FG,UN,11/16/2017
500 FR,4:56.65,4:56.65,15,800,"""AAAA""",2012 FHSAA 3A Swimming,FG,UN,11/9/2012
500 FR,4:56.85,4:56.85,18,766,"""AAAA""",2016 CCSA Swimming and Diving,FL,UN,2/18/2016
500 FR,4:56.93,4:56.93,17,776,"""AAAA""",2014 FG FHSAA Swimming,FG,UN,11/7/2014
500 FR,4:57.36,4:57.36,19,761,"""AAAA""",2017 GA CCSA Swimming and Diving,US,UN,2/16/2017
500 FR,4:57.53,4:57.53,14,816,2019 Futures,FHSAA 3A Swimming Cham,FG,UN,11/10/2011
500 FR,4:57.63,4:57.63,17,769,"""AAAA""",2014 FG Speedo Winter Championships,FG,SOFL,11/21/2014
500 FR,4:58.07,4:58.07,15,785,"""AAAA""","2012 FG BCAA ""USS-S OBS""",FG,UN,10/13/2012
500 FR,4:58.12,4:58.12,14,810,2019 Futures,2011 - FHSAA - 3A District 10,FG,UN,10/27/2011
500 FR,4:58.14,4:58.14,14,810,2019 Futures,2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
500 FR,4:58.63,4:58.63,14,805,2019 Futures,"FHSAA -  3A Region 4 ""USA-S OB",FG,UN,11/3/2011
500 FR,4:58.65,4:58.65,17,759,"""AAAA""",2014 Speedo Winter Junior Cham,FG,SOFL,12/11/2014
500 FR,4:59.40,4:59.40,16,751,"""AAAA""",2013 FG BCAA USA-S OBS-Finals,FG,UN,10/19/2013
500 FR,5:00.28,5:00.28,14,788,2019 Futures,2011 - FHSAA - 3A District 10,FG,UN,10/27/2011
500 FR,5:00.32,5:00.32,14,788,2019 Futures,FHSAA 3A Swimming Cham,FG,UN,11/10/2011
500 FR,5:00.33,5:00.33,18,731,2019 Futures,2015 All Florida Invitational,FG,UN,9/18/2015
500 FR,5:00.34,5:00.34,14,788,2019 Futures,2011 FG BCAA Champs USA-S O,FG,UN,10/15/2011
500 FR,5:00.48,5:00.48,20,730,2019 Futures,2017 Georgia Tech Fall Invitat,FG,UN,11/16/2017
500 FR,5:00.58,5:00.58,19,729,2019 Futures,2016 Georgia Tech Fall Invitat,FG,UN,11/17/2016
500 FR,5:00.67,5:00.67,17,739,2019 Futures,2014 FG BCAA USA-S OBS,FG,UN,10/11/2014
500 FR,5:00.75,5:00.75,14,784,2019 Futures,2012 FGC Senior Championships,FG,SOFL,2/17/2012
500 FR,5:00.85,5:00.85,14,783,2019 Futures,"FHSAA -  3A Region 4 ""USA-S OB",FG,UN,11/3/2011
500 FR,5:01.36,5:01.36,15,753,2019 Futures,2012 - FHSAA - 3A District 10,FG,UN,10/25/2012
500 FR,5:01.37,5:01.37,16,732,2019 Futures,2013 FHSAA 4A Region 4-USAS-OB,FG,UN,11/4/2013
500 FR,5:02.36,5:02.36,20,711,2019 Futures,Florida State vs Alabama vs Mi,US,UN,1/12/2018
500 FR,5:02.46,5:02.46,20,710,2019 Futures,Florida State vs Notre,US,UN,1/20/2018
500 FR,5:03.09,5:03.09,19,704,2019 Futures,2017 FGC Senior Championships,FG,SOFL,3/24/2017
500 FR,5:03.17,5:03.17,14,760,2019 Futures,2012 FG Comets Open Invitational,FG,SOFL,1/27/2012
500 FR,5:03.86,5:03.86,18,697,"""AAA""",2015 All Florida Invitational,FG,UN,9/18/2015
500 FR,5:04.01,5:04.01,20,695,"""AAA""",Florida State vs Florida Atlan,US,UN,1/27/2018
500 FR,5:05.27,5:05.27,19,683,"""AAA""",2016 NSU Sharks All-Florida In,FG,UN,9/23/2016
500 FR,5:05.47,5:05.47,20,681,"""AAA""",Florida State University Tripl,FG,UN,11/4/2017
500 FR,5:05.74,5:05.74,19,679,"""AAA""",USC vs CSUB Men  & USC vs FGSU,FG,UN,10/21/2016
500 FR,5:06.57,5:06.57,19,671,"""AAA""",2016 CA UCLA _Breast Cancer Aw,FG,UN,10/22/2016
500 FR,5:06.82,5:06.82,15,700,"""AAA""",FHSAA -  3A Region 4 USA-S OBS,FG,UN,11/2/2012
500 FR,5:07.23,5:07.23,15,696,"""AAA""",FHSAA -  3A Region 4 USA-S OBS,FG,UN,11/2/2012
500 FR,5:07.47,5:07.47,20,662,"""AAA""",Florida State vs Minnesota,FG,UN,10/7/2017
500 FR,5:07.89,5:07.89,17,669,"""AAA""",2014 FHSAA 4A Region 4,FG,UN,11/1/2014
500 FR,5:08.47,5:08.47,13,753,"""AAAA""",2011 FG Short Course Junior,FG,UN,3/11/2011
500 FR,5:09.33,5:09.33,19,645,"""AAA""",2016 NSU Sharks All-Florida In,FG,UN,9/23/2016
500 FR,5:10.46,5:10.46,20,635,"""AAA""",2017 All Florida Invitational,FG,UN,9/22/2017
500 FR,5:10.89,5:10.89,15,661,"""AAA""",2013 FG Open Invitational,FG,SOFL,2/1/2013
500 FR,5:11.12,5:11.12,13,728,"""AAA""",2011 FG Open Invite,FG,UN,1/28/2011
500 FR,5:12.65,5:12.65,17,625,"""AAA""",2014 FG FHSAA 4A Swim & Dive District,FG,UN,10/22/2014
500 FR,5:15.91,5:15.91,13,683,"""AAA""",2011 FL vs. FGC All-Star Meet,FG,UN,3/26/2011
500 FR,5:40.52,5:40.52,10,871,"""AAAA""",2008 FG Junior Olympic Champs,FG,PST,2/28/2008
500 FR,5:53.31,5:53.31,10,778,"""AAAA""",2007 FG Comets Oct. Open Invite,FG,UN,10/5/2007
500 FR,5:55.61,5:55.61,10,762,"""AAAA""",2007 FG Comets Oct. A-Invite #102607-F,FG,UN,10/26/2007
500 FR,5:56.29,5:56.29,10,757,"""AAAA""",2007 FG Winter Champs,FG,UN,11/15/2007
1000 FR,10:11.31,10:11.31,16,794,2019 Futures,2014 FG SOFL FGC Open Invitational,FG,SOFL,1/31/2014
1000 FR,10:16.09,10:16.09,16,772,2019 Futures,2013 FG Speedo Winter Championships,FG,SOFL,11/21/2013
1000 FR,10:19.09,10:19.09,15,788,2019 Futures,2013 FG Open Invitational,FG,SOFL,2/1/2013
1000 FR,10:21.24,10:21.24,17,749,"""AAA""",2014 FG Speedo Winter Championships,FG,SOFL,11/20/2014
1000 FR,10:27.14,10:27.14,20,723,"""AAA""",Florida State vs Notre,US,UN,1/19/2018
1000 FR,10:29.34,10:29.34,14,763,"""AAAA""",2011 FG Speedo Winter Champs,FG,SOFL,11/17/2011
1000 FR,10:31.18,10:31.18,20,705,"""AAA""",UF vs. FSU 010518,US,UN,1/5/2018
1000 FR,10:36.25,10:36.25,19,684,"""AAA""",USC vs CSUB Men  & USC vs FGSU,FG,UN,10/21/2016
1000 FR,10:36.25,10:36.25,19,684,"""AAA""",USC vs CSUB Men  & USC vs FGCU,FG,UN,10/21/2016
1000 FR,10:38.88,10:38.88,19,672,"""AAA""",2016 CA UCLA _Breast Cancer Aw,FG,UN,10/22/2016
1000 FR,10:50.21,10:50.21,20,625,"""AA""",Florida State vs Minnesota,FG,UN,10/7/2017
1650 FR,16:44.24,16:44.24,16,853,2018 Winter Juniors (SCY),2014 FG Florida Gold Cost Senior,FG,SOFL,3/21/2014
1650 FR,16:51.94,16:51.94,16,832,2019 Futures,2013 Speedo Winter Junior Nationals,FG,SOFL,12/12/2013
1650 FR,16:53.77,16:53.77,15,836,2019 Futures,2013 FG Senior Championships,FG,SOFL,3/22/2013
1650 FR,16:57.13,16:57.13,17,818,2019 Futures,2014 Speedo Winter Junior Cham,FG,SOFL,12/13/2014
1650 FR,17:01.72,17:01.72,18,806,2019 Futures,2015 Georgia Tech Fall Invitat,FG,UN,11/21/2015
1650 FR,17:05.16,17:05.16,17,797,2019 Futures,2015 FG Florida Gold Coast Senior,FG,SOFL,3/22/2015
1650 FR,17:05.23,17:05.23,20,797,"""AAAA""",Auburn University Invite,US,UN,2/4/2018
1650 FR,17:05.30,17:05.30,15,805,2019 Futures,2012 Speedo Winter Jun Nationals,FG,SOFL,12/6/2012
1650 FR,17:06.33,17:06.33,16,794,2019 Futures,2013 AT&T Winter National Cham,FG,SOFL,12/5/2013
1650 FR,17:06.72,17:06.72,18,793,2019 Futures,2016 CCSA Swimming and Diving,FL,UN,2/20/2016
1650 FR,17:12.67,17:12.67,14,813,2019 Futures,2012 FG Short Course Junior Ol,FG,SOFL,3/9/2012
1650 FR,17:13.67,17:13.67,14,810,2019 Futures,2012 FG Comets Open Invitational,FG,SOFL,1/27/2012
1650 FR,17:16.15,17:16.15,19,768,"""AAA""",2017 GA CCSA Swimming and Diving,US,UN,2/18/2017
1650 FR,17:20.57,17:20.57,15,765,"""AAA""",2012 FG Friday Night Distnace - IMX Ch,FG,SOFL,9/28/2012
1650 FR,17:24.92,17:24.92,19,745,"""AAA""",2016 Georgia Tech Fall Invitat,FG,UN,11/19/2016
1650 FR,17:27.18,17:27.18,18,739,"""AAA""",2015 All Florida Invitational,FG,UN,9/20/2015
