Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FR,29.26,29.26,11,572,"""BB""",2009 VA Tidewater Region Championships,VA,WAC,2/27/2009
50 FR,29.32,29.32,12,443,"""BB""",2010 VA TIDE Speedo Invite,VA,WAC,1/9/2010
50 FR,30.13,30.13,12,389,"""BB""",2009 VA WAC  HALLOWEEN  INVITA,VA,WAC,10/31/2009
50 FR,30.92r,30.92,11,463,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/13/2008
50 FR,30.92r,30.92,11,463,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/13/2008
50 FR,30.94,30.94,11,462,"""BB""",2009 VA WAC  QUAD  MEET,VA,WAC,9/27/2008
50 FR,32.02,32.02,10,506,"""BB""",2008 VA Tidewater Region Champ,VA,WAC,2/22/2008
50 FR,32.37r,32.37,10,486,"""BB""",2008 VA Tidewater Region Champ,VA,WAC,2/23/2008
50 FR,33.21,33.21,10,439,"""BB""",2007 VA SEVA October A/BB/B/C,VA,WAC,10/12/2007
50 FR,33.21r,33.21,10,439,"""BB""",2007 VA SEVA October A/BB/B/C,VA,WAC,10/13/2007
50 FR,33.48,33.48,10,424,"""BB""",2008 VA ODAC February 14 and u,VA,WAC,2/2/2008
50 FR,34.76,34.76,9,469,"""BB""",2007 VA ODAC 12&U,VA,WAC,1/6/2007
50 FR,35.14,35.14,9,449,"""BB""",2007 VA Tidewater Region Champ,VA,WAC,2/23/2007
50 FR,36.13,36.13,9,398,"""B""",2007 VA SEVA Statewide A/BB/B/,VA,WAC,10/14/2006
50 FR,36.41,36.41,9,384,"""B""",2006 VA CGBD 12&Y Fall Invitat,VA,WAC,11/4/2006
50 FR,36.54,36.54,9,377,"""B""",2007 VA WAC  B/C/MINI  MEET,VA,WAC,12/9/2006
50 FR,38.13r,38.13,9,299,"""B""",2007 VA WAC  B/C/MINI  MEET,VA,WAC,12/9/2006
50 FR,38.42,38.42,8,285,"""B""",2006 VA TPHN KMM B/C Meet,VA,WAC,1/7/2006
50 FR,40.46,40.46,9,193,"""Slower than B""",2006 VA Sue Favor Memorial Mee,VA,WAC,10/21/2006
50 FR,40.46,40.46,9,193,"""Slower than B""",2006 VA WAC Sue Favor Mem. Mee,VA,WAC,10/21/2006
50 FR,40.53,40.53,8,190,"""Slower than B""",2005 VA TIDE B/C Mini,VA,WAC,11/5/2005
50 FR,41.59,41.59,8,145,"""Slower than B""",2006 VA Southeast District Cha,VA,WAC,2/17/2006
50 FR,41.63,41.63,8,144,"""Slower than B""",2006 VA TPHN March Spring Flin,VA,WAC,4/1/2006
50 FR,41.75,41.75,8,139,"""Slower than B""",2005 VA SE District (Peninsula,VA,WAC,10/15/2005
50 FR,43.30,43.30,8,80,"""Slower than B""",2005 VA CGBD Christmas Classic,VA,WAC,12/9/2005
100 FR,48.50,48.50,17,677,"""AAA""",2015 FL NASA Junior National Cham,VA,WAC,3/28/2015
100 FR,48.52r,48.52,21,654,"""AA""",2018 Pod Meet,US,UN,11/4/2018
100 FR,48.55r,48.55,17,675,"""AAA""",2015 VA Region 3 - E Regional,VA,UN,2/7/2015
100 FR,48.56r,48.56,17,674,"""AAA""",2014 PV RMSC Holiday Invitational,VA,WAC,12/14/2014
100 FR,48.73r,48.73,17,666,"""AAA""",2015 VA SC SR Championships,VA,WAC,3/8/2015
100 FR,48.99,48.99,17,653,"""AA""",2014 VA WAC Fall Classic,VA,WAC,11/15/2014
100 FR,49.18,49.18,17,644,"""AA""","2014 VA TAC ""Monster Splash"" A",VA,WAC,10/18/2014
100 FR,49.67r,49.67,17,620,"""AA""",2015 VA Region 3 - E Regional,VA,UN,2/7/2015
100 FR,49.68,49.68,16,649,"""AAA""",2013 VA SEVA A/BB/B/C Meet,VA,WAC,10/12/2013
100 FR,49.74,49.74,15,699,"""AA""",2013 VA SC SR Championships,VA,WAC,2/28/2013
100 FR,50.01r,50.01,20,582,"""AA""",William & Mary vs. Johns Hopki,VA,UN,10/7/2017
100 FR,50.21,50.21,17,594,"""AA""",2015 VA Williamsburg AC Polar,VA,WAC,1/25/2015
100 FR,50.38,50.38,16,616,"""AA""",2013 VA WAC Fall Classic,VA,WAC,11/16/2013
100 FR,50.65,50.65,15,656,"""AA""",2012 VA November 2012 Autumn S,VA,WAC,11/9/2012
100 FR,51.22,51.22,15,629,"""AA""",2012 VA WAC Snowman Winter Plu,VA,WAC,12/15/2012
100 FR,51.38,51.38,16,569,"""AA""",2014 VA Jumpin' January Poseid,VA,WAC,1/18/2014
100 FR,52.72,52.72,14,602,"""AA""",2011 VA 3rd Carl Warner Memori,VA,WAC,11/13/2011
100 FR,53.13,53.13,14,583,"""AA""",2012 VA ODAC SE District Age G,VA,WAC,2/3/2012
100 FR,53.57,53.57,14,564,"""AA""",2011 VA WAC Invitational  Head,VA,WAC,9/24/2011
100 FR,57.22,57.22,13,501,"""A""","2011 VA TAC ""Winter Blast"" A/B",VA,WAC,1/21/2011
100 FR,57.33,57.33,13,497,"""A""",2011 VA Tidewater Region Champ,VA,WAC,2/25/2011
100 FR,57.75,57.75,13,480,"""BB""",2011 VA ODAC SE District Age G,VA,WAC,2/4/2011
100 FR,58.25,58.25,13,460,"""BB""",2010 VA Wac Fall Classic,VA,WAC,11/6/2010
100 FR,1:01.70r,1:01.70,12,466,"""A""",2010 VA Tidewater Region Championships,VA,WAC,2/26/2010
100 FR,1:02.16,1:02.16,12,450,"""A""",2010 VA TIDE Speedo Invite,VA,WAC,1/9/2010
100 FR,1:02.23,1:02.23,12,448,"""A""",2010 VA Tidewater Region Championships,VA,WAC,2/26/2010
100 FR,1:03.16,1:03.16,11,558,"""BB""",2009 VA Tidewater Region Championships,VA,WAC,2/27/2009
100 FR,1:03.26,1:03.26,12,413,"""BB""",2009 VA 1st Annual Carl Warner,VA,WAC,11/13/2009
100 FR,1:03.98r,1:03.98,12,389,"""BB""",2010 VA SC Age Group Champions,VA,WAC,3/21/2010
100 FR,1:04.34,1:04.34,12,378,"""BB""",2009 VA WAC  EARLY SEASON INVI,VA,WAC,9/26/2009
100 FR,1:05.27,1:05.27,11,487,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/12/2008
100 FR,1:06.67,1:06.67,11,441,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/12/2008
100 FR,1:06.77,1:06.77,11,438,"""BB""",2008 VA WAC ODD AG MEET,VA,WAC,11/8/2008
100 FR,1:08.42r,1:08.42,11,387,"""B""",2009 VA 12 & Younger Christmas,VA,WAC,12/13/2008
100 FR,1:08.42r,1:08.42,11,387,"""B""",2009 VA 12 & Younger Christmas,VA,WAC,12/13/2008
100 FR,1:09.58,1:09.58,11,352,"""B""",2009 VA WAC  QUAD  MEET,VA,WAC,9/27/2008
100 FR,1:10.25r,1:10.25,10,463,"""A""",2008 VA SC Age Group Champions,VA,WAC,3/15/2008
100 FR,1:12.59,1:12.59,10,399,"""BB""",2008 VA ODAC February 14 and u,VA,WAC,2/2/2008
100 FR,1:15.16,1:15.16,10,332,"""BB""",2008 VA ODAC January 14 and Under,VA,WAC,1/11/2008
100 FR,1:15.34,1:15.34,10,327,"""BB""",2007 VA CGBD Fall Invitation,VA,WAC,11/2/2007
100 FR,1:18.52,1:18.52,10,251,"""BB""",2007 VA SEVA October A/BB/B/C,VA,WAC,10/12/2007
100 FR,1:20.18,1:20.18,9,345,"""B""",2006 VA CGBD 12&Y Fall Invitat,VA,WAC,11/4/2006
100 FR,1:20.31,1:20.31,9,342,"""B""",2007 VA ODAC Southeast Distric,VA,WAC,2/3/2007
100 FR,1:22.34,1:22.34,9,295,"""B""",2006 VA Sue Favor Memorial Mee,VA,WAC,10/21/2006
100 FR,1:22.34,1:22.34,9,295,"""B""",2006 VA WAC Sue Favor Mem. Mee,VA,WAC,10/21/2006
100 FR,1:26.44,1:26.44,9,207,"""B""",2007 VA SEVA Statewide A/BB/B/,VA,WAC,10/14/2006
100 FR,1:29.70,1:29.70,8,146,"""Slower than B""",2006 VA TPHN March Spring Flin,VA,WAC,4/1/2006
100 FR,1:30.78,1:30.78,8,127,"""Slower than B""",2006 VA TPHN KMM B/C Meet,VA,WAC,1/7/2006
100 FR,1:35.78,1:35.78,8,53,"""Slower than B""",2006 VA Southeast District Cha,VA,WAC,2/17/2006
200 FR,1:40.92,1:40.92,19,777,"""AAAA""",CAA 2017 Swimming and Diving C,US,UN,2/24/2017
200 FR,1:41.10,1:41.10,17,783,2019 Futures,2014 PV RMSC Holiday Invitational,VA,WAC,12/12/2014
200 FR,1:41.56,1:41.56,19,760,2019 Futures,2016 Hokie Fall Invitational,VA,UN,11/18/2016
200 FR,1:41.89,1:41.89,19,751,"""AAA""",2016 Hokie Fall Invitational,VA,UN,11/18/2016
200 FR,1:41.94,1:41.94,20,750,"""AAA""",Princeton Swimming 'Big Al' Op,VA,UN,12/2/2017
200 FR,1:42.12,1:42.12,17,756,"""AAA""",2014 PV RMSC Holiday Invitational,VA,WAC,12/12/2014
200 FR,1:42.17,1:42.17,21,744,"""AAA""",Hopkins-Towson-W&M,US,UN,10/19/2018
200 FR,1:42.51,1:42.51,17,746,"""AAA""",2015 FL NASA Junior National Cham,VA,WAC,3/27/2015
200 FR,1:42.71,1:42.71,16,761,"""AAAA""",2014 FL NASA Junior National Cham,VA,WAC,3/26/2014
200 FR,1:42.90,1:42.90,16,756,"""AAAA""",2014 VA SC SR Championships,VA,WAC,3/6/2014
200 FR,1:43.23,1:43.23,21,716,"""AAA""",2018 Pod Meet,US,UN,11/3/2018
200 FR,1:43.47,1:43.47,16,742,"""AAAA""",2014 FL NASA Junior National Cham,VA,WAC,3/26/2014
200 FR,1:44.00,1:44.00,16,728,"""AAA""",2013 VA WAC Fall Classic,VA,WAC,11/16/2013
200 FR,1:44.22,1:44.22,16,723,"""AAA""",2014 VA SC SR Championships,VA,WAC,3/6/2014
200 FR,1:44.33r,1:44.33,21,688,"""AAA""",2018 Northwestern TYR Invitati,US,UN,11/17/2018
200 FR,1:44.45,1:44.45,20,685,"""AAA""",ECU Quad Meet,VA,UN,10/14/2017
200 FR,1:44.62,1:44.62,21,681,"""AAA""",2018 Northwestern TYR Invitati,US,UN,11/17/2018
200 FR,1:45.56,1:45.56,15,762,"""AAA""",2012 NC RSA Reindeer Meet,VA,WAC,11/30/2012
200 FR,1:46.52,1:46.52,16,665,"""AAA""",2013 VA November Autumn Splash,VA,WAC,11/8/2013
200 FR,1:46.68,1:46.68,17,641,"""AAA""",2014 VA PSDN October Pumpkin P,VA,WAC,10/12/2014
200 FR,1:46.71,1:46.71,15,734,"""AAA""",2012 NC RSA Reindeer Meet,VA,WAC,11/30/2012
200 FR,1:46.95,1:46.95,16,654,"""AAA""",2013 VA October Pumpkin Plunge,VA,WAC,10/18/2013
200 FR,1:47.10,1:47.10,17,631,"""AA""",2015 VA Williamsburg AC Polar,VA,WAC,1/24/2015
200 FR,1:47.41,1:47.41,17,623,"""AA""",2014 VA WAC Fall Classic,VA,WAC,11/15/2014
200 FR,1:47.49r,1:47.49,15,714,"""AAA""",2013 VA Speedo Championship Serie,VA,WAC,3/22/2013
200 FR,1:48.17,1:48.17,15,697,"""AAA""",2012 VA SEVA October A/BB/B/C,VA,WAC,10/13/2012
200 FR,1:48.26r,1:48.26,17,603,"""AA""",2014 PV RMSC Holiday Invitational,VA,WAC,12/12/2014
200 FR,1:48.63,1:48.63,17,594,"""AA""","2014 VA TAC ""Monster Splash"" A",VA,WAC,10/19/2014
200 FR,1:50.20,1:50.20,14,695,"""AAA""",2011 NC RSA Reindeer Meet,VA,WAC,12/2/2011
200 FR,1:50.70,1:50.70,14,683,"""AAA""",2011 NC RSA Reindeer Meet,VA,WAC,12/2/2011
200 FR,1:50.91,1:50.91,16,560,"""AA""",2014 VA Williamsburg AC Polar,VA,WAC,1/25/2014
200 FR,1:51.09,1:51.09,15,628,"""AA""",2013 VA Jumpin' January Poseid,VA,WAC,1/19/2013
200 FR,1:51.27,1:51.27,15,623,"""AA""",2013 VA Jumpin' January Poseid,VA,WAC,1/19/2013
200 FR,1:52.10,1:52.10,14,650,"""AAA""",2011 VA SEVA October A/BB/B/C,VA,WAC,10/15/2011
200 FR,1:54.10,1:54.10,14,604,"""AAA""",2012 VA ODAC SE District Age G,VA,WAC,2/3/2012
200 FR,1:54.61,1:54.61,15,547,"""A""",2012 VA TIDE-TAC Speedo Monste,VA,WAC,10/26/2012
200 FR,1:59.35,1:59.35,13,580,"""AA""",2011 VA Tidewater Region Champ,VA,WAC,2/25/2011
200 FR,2:00.19,2:00.19,13,562,"""A""",2011 VA Tidewater Region Champ,VA,WAC,2/25/2011
200 FR,2:02.16,2:02.16,13,520,"""A""","2011 VA TAC ""Winter Blast"" A/B",VA,WAC,1/21/2011
200 FR,2:03.78,2:03.78,13,488,"""A""",2011 VA ODAC SE District Age G,VA,WAC,2/4/2011
200 FR,2:05.99,2:05.99,13,444,"""BB""",2010 VA SEVA October A/BB/B/C,VA,WAC,10/16/2010
200 FR,2:06.34,2:06.34,13,437,"""BB""",2010 NC RSA Reindeer Meet,VA,WAC,12/3/2010
200 FR,2:07.15,2:07.15,13,422,"""BB""",2010 VA 2nd Annual Carl Warner,VA,WAC,11/12/2010
200 FR,2:07.80,2:07.80,13,410,"""BB""",2010 VA WAC HEAD START MEET,VA,WAC,9/25/2010
200 FR,2:10.80,2:10.80,12,491,"""A""",2010 VA WAC Winter Splash,VA,WAC,1/23/2010
200 FR,2:12.26,2:12.26,12,466,"""A""",2010 VA ODAC 9-14 Year Old Feb,VA,WAC,2/5/2010
200 FR,2:13.51,2:13.51,12,445,"""A""",2010 VA SC Age Group Champions,VA,WAC,3/18/2010
200 FR,2:13.84,2:13.84,12,439,"""A""",2010 VA TIDE Speedo Invite,VA,WAC,1/9/2010
200 FR,2:17.26,2:17.26,11,535,"""BB""",2009 VA Tidewater Region Championships,VA,WAC,2/27/2009
200 FR,2:17.88,2:17.88,12,374,"""BB""",2010 VA  SEVA 12 & Younger Chr,VA,WAC,12/11/2009
200 FR,2:18.12,2:18.12,11,520,"""BB""",2009 VA WAC LAST CHANCE MEET,VA,WAC,2/7/2009
200 FR,2:18.29,2:18.29,12,368,"""BB""",2009 VA WAC  EARLY SEASON INVI,VA,WAC,9/26/2009
200 FR,2:20.70,2:20.70,11,478,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/12/2008
200 FR,2:23.14,2:23.14,11,439,"""BB""",2008 VA WAC ODD AG MEET,VA,WAC,11/8/2008
200 FR,2:24.22,2:24.22,11,422,"""BB""",2009 VA 12 & Younger Christmas,VA,WAC,12/12/2008
200 FR,2:25.23,2:25.23,11,407,"""BB""",2009 VA SEVA - Virginia Statew,VA,WAC,10/10/2008
200 FR,2:29.02,2:29.02,10,482,"""A""",2008 VA Tidewater Region Champ,VA,WAC,2/22/2008
200 FR,2:29.26,2:29.26,11,348,"""B""",2009 VA WAC  QUAD  MEET,VA,WAC,9/27/2008
200 FR,2:32.42,2:32.42,10,435,"""BB""",2008 VA SC Age Group Champions,VA,WAC,3/13/2008
200 FR,2:35.33,2:35.33,10,396,"""BB""",2007 VA SEVA12 & Younger,VA,WAC,12/7/2007
200 FR,2:36.82,2:36.82,10,377,"""BB""",2008 VA ODAC February 14 and u,VA,WAC,2/2/2008
200 FR,2:39.42,2:39.42,10,344,"""BB""",2007 VA SEVA October A/BB/B/C,VA,WAC,10/12/2007
200 FR,2:41.33,2:41.33,10,321,"""BB""",2008 VA ODAC January 14 and Under,VA,WAC,1/11/2008
200 FR,2:42.46,2:42.46,9,454,"""BB""",2007 VA Tidewater Region Champ,VA,WAC,2/23/2007
200 FR,2:43.22,2:43.22,9,444,"""BB""",2007 VA ODAC 12&U,VA,WAC,1/6/2007
200 FR,2:45.57,2:45.57,10,272,"""BB""",2007 VA CGBD Fall Invitation,VA,WAC,11/2/2007
200 FR,2:58.95,2:58.95,9,262,"""B""",2007 VA WAC  B/C/MINI  MEET,VA,WAC,12/9/2006
200 FR,3:00.66,3:00.66,9,245,"""B""",2006 VA Sue Favor Memorial Mee,VA,WAC,10/21/2006
200 FR,3:00.66,3:00.66,9,245,"""B""",2006 VA WAC Sue Favor Mem. Mee,VA,WAC,10/21/2006
200 FR,3:02.89,3:02.89,9,223,"""B""",2007 VA SEVA Statewide A/BB/B/,VA,WAC,10/14/2006
500 FR,4:24.73,4:24.73,19,862,2018 Winter Nationals (LCM),CAA 2017 Swimming and Diving C,US,UN,2/23/2017
500 FR,4:26.72,4:26.72,20,842,2019 Summer Juniors (LCM),2018 CAA Swimming and Diving C,US,UN,2/15/2018
500 FR,4:28.90,4:28.90,19,820,2019 Summer Juniors (LCM),CAA 2017 Swimming and Diving C,US,UN,2/23/2017
500 FR,4:29.96,4:29.96,20,810,2018 Winter Juniors (SCY),2018 CAA Swimming and Diving C,US,UN,2/15/2018
500 FR,4:30.52,4:30.52,17,818,2018 Winter Juniors (SCY),2014 PV RMSC Holiday Invitational,VA,WAC,12/13/2014
500 FR,4:30.65,4:30.65,20,803,2018 Winter Juniors (SCY),Princeton Swimming 'Big Al' Op,VA,UN,12/1/2017
500 FR,4:30.82,4:30.82,16,840,2018 Winter Juniors (SCY),2014 FL NASA Junior National Cham,VA,WAC,3/26/2014
500 FR,4:31.11,4:31.11,19,799,2018 Winter Juniors (SCY),2016 Hokie Fall Invitational,VA,UN,11/17/2016
500 FR,4:31.20,4:31.20,17,812,2018 Winter Juniors (SCY),2014 PV RMSC Holiday Invitational,VA,WAC,12/13/2014
500 FR,4:32.64,4:32.64,17,798,2018 Winter Juniors (SCY),2014 AT&T Winter National Cham,VA,WAC,12/4/2014
500 FR,4:32.82,4:32.82,21,782,"""AAAA""",2018 Northwestern TYR Invitati,US,UN,11/16/2018
500 FR,4:33.02,4:33.02,18,780,"""AAAA""",2016 Carolina College Invitati,US,UN,2/5/2016
500 FR,4:33.39,4:33.39,16,815,2019 Futures,2014 FL NASA Junior National Cham,VA,WAC,3/26/2014
500 FR,4:33.95,4:33.95,21,771,"""AAAA""",2018 Northwestern TYR Invitati,US,UN,11/16/2018
500 FR,4:34.07,4:34.07,20,770,"""AAAA""",Princeton Swimming 'Big Al' Op,VA,UN,12/1/2017
500 FR,4:34.40,4:34.40,17,781,"""AAAA""",2015 VA SC SR Championships,VA,WAC,3/7/2015
500 FR,4:34.77,4:34.77,16,801,2019 Futures,2014 VA O 25th Annual Kecought,VA,UN,1/11/2014
500 FR,4:35.00,4:35.00,16,799,2019 Futures,2013 Speedo Winter Jr Nats Time Trials,VA,WAC,12/12/2013
500 FR,4:35.01,4:35.01,19,761,2019 Futures,2016 Hokie Fall Invitational,VA,UN,11/17/2016
500 FR,4:35.04,4:35.04,18,761,"""AAAA""",2016 Carolina College Invitati,US,UN,2/5/2016
500 FR,4:35.53,4:35.53,17,770,"""AAAA""",2015 FL NASA Junior National Cham,VA,WAC,3/26/2015
500 FR,4:35.53,4:35.53,17,770,"""AAAA""",2015 VA 26th Annual Kecoughtan,VA,UN,1/10/2015
500 FR,4:35.91,4:35.91,21,752,2019 Futures,Hopkins-Towson-W&M,US,UN,10/19/2018
500 FR,4:36.01,4:36.01,17,765,"""AAAA""",2015 VA VHSL 3A State Champion,VA,UN,2/20/2015
500 FR,4:37.23,4:37.23,17,753,"""AAA""",2015 VA Region 3 - E Regional,VA,UN,2/7/2015
500 FR,4:37.72,4:37.72,20,735,"""AAA""",William & Mary vs Towson,VA,UN,10/28/2017
500 FR,4:38.27,4:38.27,17,744,"""AAA""",2015 VA SC SR Championships,VA,WAC,3/7/2015
500 FR,4:38.50,4:38.50,20,728,"""AAA""",2018 FAU vs North Florida vs N,US,UN,1/4/2018
500 FR,4:38.64,4:38.64,20,726,"""AAA""",ECU Quad Meet,VA,UN,10/14/2017
500 FR,4:39.78,4:39.78,15,792,"""AAAA""",2013  VA  AA and  A VHSL State,VA,UN,2/14/2013
500 FR,4:39.98,4:39.98,15,790,"""AAAA""",2012 NC RSA Reindeer Meet,VA,WAC,11/30/2012
500 FR,4:40.58,4:40.58,16,746,"""AAAA""",2014 VA O 25th Annual Kecought,VA,UN,1/11/2014
500 FR,4:40.95,4:40.95,16,743,"""AAAA""",2013 VA WAC Fall Classic,VA,WAC,11/16/2013
500 FR,4:40.97,4:40.97,21,704,"""AAA""",William & Mary vs. East Caroli,US,UN,10/13/2018
500 FR,4:41.78,4:41.78,15,773,"""AAA""",2013 VA 24th Annual Kecoughtan,VA,UN,1/12/2013
500 FR,4:42.56,4:42.56,17,703,"""AAA""",2014 VA WAC Fall Classic,VA,WAC,11/16/2014
500 FR,4:43.51,4:43.51,17,695,"""AAA""",2015 VA 26th Annual Kecoughtan,VA,UN,1/10/2015
500 FR,4:43.71,4:43.71,17,693,"""AAA""",2015 VA Region 3 - E Regional,VA,UN,2/7/2015
500 FR,4:44.10,4:44.10,15,752,"""AAA""",2013 VA Bay Rivers District Me,VA,UN,2/8/2013
500 FR,4:44.97,4:44.97,15,744,"""AAA""",2013 VA 24th Annual Kecoughtan,VA,UN,1/12/2013
500 FR,4:45.21,4:45.21,16,703,"""AAA""",2014 VA O VHSL 2A & 3A State C,VA,UN,2/20/2014
500 FR,4:46.63,4:46.63,15,728,"""AAA""",2013  VA  AA and  A VHSL State,VA,UN,2/14/2013
500 FR,4:46.95,4:46.95,15,725,"""AAA""",2013 VA Speedo Championship Serie,VA,WAC,3/21/2013
500 FR,4:47.11,4:47.11,16,686,"""AAA""",2014 VA O Region 3-E Swim & Di,VA,UN,2/15/2014
500 FR,4:47.41,4:47.41,14,773,"""AAAA""",2012 VA SC Age Group Champs,VA,WAC,3/8/2012
500 FR,4:47.93,4:47.93,17,654,"""AAA""",2015 VA VHSL 3A State Champion,VA,UN,2/20/2015
500 FR,4:48.17,4:48.17,16,676,"""AAA""",2014 VA O VHSL 2A & 3A State C,VA,UN,2/20/2014
500 FR,4:48.21,4:48.21,14,766,"""AAAA""",2012 VA SC Age Group Champs,VA,WAC,3/8/2012
500 FR,4:48.35,4:48.35,15,713,"""AAA""",2013 VA Bay Rivers District Me,VA,UN,2/8/2013
500 FR,4:49.29,4:49.29,15,704,"""AAA""",2012 VA November 2012 Autumn S,VA,WAC,11/9/2012
500 FR,4:50.70,4:50.70,17,630,"""AA""","2014 VA TAC ""Monster Splash"" A",VA,WAC,10/17/2014
500 FR,4:52.26,4:52.26,14,729,"""AAAA""",2011 NC RSA Reindeer Meet,VA,WAC,12/2/2011
500 FR,4:52.34,4:52.34,16,639,"""AAA""",2014 VA O Region 3-E Swim & Di,VA,UN,2/15/2014
500 FR,4:53.42,4:53.42,14,718,"""AAA""",2012 VA 23rd Annual Kecoughtan,VA,UN,1/14/2012
500 FR,4:53.71,4:53.71,14,716,"""AAA""",2012 VA 23rd Annual Kecoughtan,VA,UN,1/14/2012
500 FR,4:54.99,4:54.99,14,704,"""AAA""",2012 VA VHSL AA & A State Meet,VA,UN,2/9/2012
500 FR,4:55.44,4:55.44,15,649,"""AA""",2012 VA SEVA October A/BB/B/C,VA,WAC,10/13/2012
500 FR,4:55.48,4:55.48,14,700,"""AAA""",2012 VA VHSL AA & A State Meet,VA,UN,2/9/2012
500 FR,4:55.72,4:55.72,14,698,"""AAA""",2011 VA SEVA October A/BB/B/C,VA,WAC,10/15/2011
500 FR,4:56.49,4:56.49,14,691,"""AAA""",2012 VA Bay Rivers District Me,VA,UN,1/31/2012
500 FR,4:58.29,4:58.29,15,624,"""AA""",2013 VA Jumpin' January Poseid,VA,WAC,1/19/2013
500 FR,4:58.91,4:58.91,14,670,"""AAA""",2011 VA 3rd Carl Warner Memori,VA,WAC,11/13/2011
500 FR,5:00.62,5:00.62,14,655,"""AAA""","2012 VA TAC ""Winter Blast"" A/B",VA,WAC,1/20/2012
500 FR,5:00.98,5:00.98,17,541,"""AA""",2015 VA Williamsburg AC Polar,VA,WAC,1/24/2015
500 FR,5:02.25,5:02.25,14,641,"""AAA""",2012 VA Bay Rivers District Me,VA,UN,1/31/2012
500 FR,5:11.23,5:11.23,13,653,"""AA""",2011 VA SC Age Group Champs,VA,WAC,3/10/2011
500 FR,5:19.73,5:19.73,13,584,"""AA""","2011 VA TAC ""Winter Blast"" A/B",VA,WAC,1/21/2011
500 FR,5:26.71,5:26.71,13,529,"""A""",2010 VA SEVA October A/BB/B/C,VA,WAC,10/16/2010
500 FR,5:29.93,5:29.93,13,505,"""A""",2010 NC RSA Reindeer Meet,VA,WAC,12/3/2010
500 FR,5:30.35,5:30.35,13,502,"""A""",2010 VA 2nd Annual Carl Warner,VA,WAC,11/12/2010
500 FR,5:38.57,5:38.57,12,576,"""AA""",2010 VA SC Age Group Champions,VA,WAC,3/18/2010
500 FR,5:50.95,5:50.95,12,493,"""A""",2010 VA ODAC 9-14 Year Old Feb,VA,WAC,2/5/2010
500 FR,5:56.02,5:56.02,11,601,"""A""",2009 VA SC Age Group Champion,VA,WAC,3/19/2009
500 FR,5:59.54,5:59.54,11,578,"""A""",2009 VA Tidewater Region Championships,VA,WAC,2/27/2009
500 FR,6:00.78,6:00.78,12,431,"""A""",2010 VA  SEVA 12 & Younger Chr,VA,WAC,12/11/2009
