Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 BK,2:07.43,2:07.43,18,723,"""AA""",2017OB UNLV INVITE,CA,UN,11/18/2017
100 IM,59.19,59.19,18,726,"""Slower than B""",2017OB UNLV INVITE,CA,UN,11/18/2017
100 IM,59.31,59.31,18,720,"""Slower than B""",2017OB UNLV INVITE,CA,UN,11/18/2017
200 FR,1:59.66,1:59.66,18,573,"""AA""",2017OB UNLV INVITE,CA,UN,11/17/2017
100 BK,56.43,56.43,18,830,2019 Futures,2017OB UNLV INVITE,CA,UN,11/17/2017
100 BK,57.30,57.30,18,792,2019 Futures,2017OB UNLV INVITE,CA,UN,11/17/2017
400 IM,4:32.77,4:32.77,18,728,"""AAA""",2017OB UNLV INVITE,CA,UN,11/17/2017
200 IM,2:05.49,2:05.49,18,790,2019 Futures,2017OB UNLV INVITE,CA,UN,11/16/2017
200 IM,2:06.17,2:06.17,18,776,2019 Futures,2017OB UNLV INVITE,CA,UN,11/16/2017
100 BK,58.58,58.58,18,737,"""AA""",2017 CSU Bakersfield vs Cal Ba,CA,UN,11/4/2017
200 BK,2:09.77,2:09.77,18,681,"""AA""",2017 CSU Bakersfield vs Cal Ba,CA,UN,11/4/2017
100 FL,58.13,58.13,18,714,"""AAA""",2017 CSU Bakersfield vs Cal Ba,CA,UN,11/4/2017
200 FR,1:57.87,1:57.87,18,614,"""AA""",PPSD vs. CBU,CA,UN,10/27/2017
100 FL,1:00.04,1:00.04,18,641,"""AA""",PPSD vs. CBU,CA,UN,10/27/2017
200 IM,2:10.99,2:10.99,18,682,"""AA""",PPSD vs. CBU,CA,UN,10/27/2017
50 BK,27.43,27.43,18,761,"""Slower than B""",2017 Malibu Invitational,CA,UN,10/21/2017
100 BK,59.69,59.69,18,690,"""AA""",2017 Malibu Invitational,CA,UN,10/21/2017
200 BK,2:10.02,2:10.02,18,676,"""AA""",2017 Malibu Invitational,CA,UN,10/21/2017
100 IM,1:00.26,1:00.26,18,680,"""Slower than B""",2017 Malibu Invitational,CA,UN,10/21/2017
500 FR,5:13.97,5:13.97,18,603,"""AA""",2017 Malibu Invitational,CA,UN,10/20/2017
400 IM,4:35.72,4:35.72,18,702,"""AAA""",2017 Malibu Invitational,CA,UN,10/20/2017
100 FR,55.10,55.10,18,610,"""AA""",2017 PCSC Pentathlon,CA,UN,10/7/2017
100 BK,58.82,58.82,18,726,"""AA""",2017 PCSC Pentathlon,CA,UN,10/7/2017
100 BR,1:06.47,1:06.47,18,728,"""AAA""",2017 PCSC Pentathlon,CA,UN,10/7/2017
100 FL,58.64,58.64,18,694,"""AA""",2017 PCSC Pentathlon,CA,UN,10/7/2017
200 IM,2:08.60,2:08.60,18,728,"""AAA""",2017 PCSC Pentathlon,CA,UN,10/7/2017
200 BK,2:03.96,2:03.96,18,786,2019 Futures,2017 American Ath. Conf. - Swi,US,UN,2/18/2017
100 BK,56.14,56.14,18,843,2018 Winter Juniors (SCY),2017 American Ath. Conf. - Swi,US,UN,2/17/2017
100 FL,57.06,57.06,18,755,2019 Futures,2017 American Ath. Conf. - Swi,US,UN,2/17/2017
200 IM,2:04.36,2:04.36,18,813,2019 Futures,2017 American Ath. Conf. - Swi,US,UN,2/16/2017
100 FL,58.11,58.11,18,714,"""AAA""",2017 UH First Chance Meet,US,UN,2/11/2017
100 FL,1:03.23,1:03.23,18,524,"""A""",2017 UH First Chance Meet,US,UN,2/11/2017
200 IM,2:06.00,2:06.00,18,780,2019 Futures,2017 UH First Chance Meet,US,UN,2/11/2017
100 FR,52.51r,52.51,17,733,"""AAA""",2016 UH Phill Hansel Inv,CA,UN,11/20/2016
200 BK,2:05.48,2:05.48,17,760,"""AAA""",2016 UH Phill Hansel Inv,CA,UN,11/20/2016
200 BK,2:07.05,2:07.05,17,732,"""AA""",2016 UH Phill Hansel Inv,CA,UN,11/20/2016
100 BK,57.27,57.27,17,793,2019 Futures,2016 UH Phill Hansel Inv,CA,UN,11/19/2016
100 BK,57.28,57.28,17,793,2019 Futures,2016 UH Phill Hansel Inv,CA,UN,11/19/2016
100 FL,57.70,57.70,17,730,"""AAA""",2016 UH Phill Hansel Inv,CA,UN,11/19/2016
200 IM,2:05.79,2:05.79,17,784,2019 Futures,2016 UH Phill Hansel Inv,CA,UN,11/18/2016
200 IM,2:06.30,2:06.30,17,774,2019 Futures,2016 UH Phill Hansel Inv,CA,UN,11/18/2016
100 BK,59.67,59.67,17,691,"""AA""",2016 CC CIF State Swimming & Diving Championships,CA,UN,5/20/2016
200 IM,2:10.26,2:10.26,17,696,"""AAA""",2016 CC CIF State Swimming & Diving Championships,CA,UN,5/20/2016
100 BK,57.40,57.40,17,787,2019 Futures,2016 CA OB CIF-SS Division 2,CA,UN,5/13/2016
100 BK,57.79,57.79,17,770,2019 Futures,2016 CA OB CIF-SS Division 2,CA,UN,5/13/2016
200 IM,2:06.83,2:06.83,17,763,2019 Futures,2016 CA OB CIF-SS Division 2,CA,UN,5/13/2016
200 IM,2:07.59,2:07.59,17,748,2019 Futures,2016 CA OB CIF-SS Division 2,CA,UN,5/13/2016
50 BK,27.63r,27.63,17,742,"""Slower than B""",2016 CA OB CIF-SS Citrus Belt League,CA,UN,5/5/2016
100 BK,57.73,57.73,17,773,2019 Futures,2016 CA OB CIF-SS Citrus Belt League,CA,UN,5/5/2016
200 IM,2:08.77,2:08.77,17,725,"""AAA""",2016 CA OB CIF-SS Citrus Belt League,CA,UN,5/5/2016
200 FR,2:02.68,2:02.68,17,515,"""A""",2016 CA FAC IMX Challenge SC M,CA,UN,2/21/2016
100 BK,1:02.16,1:02.16,17,590,"""A""",2016 CA FAC IMX Challenge SC M,CA,UN,2/21/2016
200 IM,2:18.75,2:18.75,17,540,"""A""",2016 CA FAC IMX Challenge SC M,CA,UN,2/21/2016
100 BR,1:13.86,1:13.86,17,492,"""BB""",2016 CA FAC IMX Challenge SC M,CA,UN,2/20/2016
200 BR,2:37.68,2:37.68,17,525,"""A""",2016 CA FAC IMX Challenge SC M,CA,UN,2/20/2016
100 FL,1:01.93,1:01.93,17,571,"""A""",2016 CA FAC IMX Challenge SC M,CA,UN,2/20/2016
100 FR,54.78,54.78,17,624,"""AA""",2015 CA December CA NV Section,CA,STAR,12/21/2015
200 BK,2:12.00,2:12.00,17,643,"""AA""",2015 CA December CA NV Section,CA,STAR,12/21/2015
200 FR,1:55.80,1:55.80,17,673,"""AAA""",2015 CA December CA NV Section,CA,STAR,12/20/2015
100 BK,58.76,58.76,17,729,"""AAA""",2015 CA December CA NV Section,CA,STAR,12/19/2015
200 IM,2:13.42,2:13.42,17,636,"""AA""",2015 CA December CA NV Section,CA,STAR,12/19/2015
100 FR,54.79,54.79,16,638,"""AAA""",2015 CA Kevin Perry Senior Inv,CA,STAR,11/8/2015
200 BK,2:09.27,2:09.27,16,701,"""AAA""",2015 CA Kevin Perry Senior Inv,CA,STAR,11/8/2015
200 FR,1:57.08,1:57.08,16,642,"""AAA""",2015 CA Kevin Perry Senior Inv,CA,STAR,11/7/2015
100 BK,58.36,58.36,16,746,"""AAA""",2015 CA Kevin Perry Senior Inv,CA,STAR,11/7/2015
200 IM,2:10.10,2:10.10,16,702,"""AAA""",2015 CA Kevin Perry Senior Inv,CA,STAR,11/6/2015
100 FR,57.00,57.00,16,538,"""AA""",2015 CA RAA October Senior Mee,CA,STAR,10/18/2015
100 BK,1:01.43,1:01.43,16,619,"""AA""",2015 CA RAA October Senior Mee,CA,STAR,10/18/2015
200 IM,2:17.54,2:17.54,16,564,"""AA""",2015 CA RAA October Senior Mee,CA,STAR,10/18/2015
200 BK,2:13.77,2:13.77,16,622,"""AA""",2015 CA RAA October Senior Mee,CA,STAR,10/17/2015
100 BR,1:13.05,1:13.05,16,538,"""A""",2015 CA RAA October Senior Mee,CA,STAR,10/17/2015
400 IM,4:48.76,4:48.76,16,592,"""AA""",2015 CA RAA October Senior Mee,CA,STAR,10/17/2015
50 FR,26.64,26.64,16,538,"""A""",2015 CA STAR Summer Sizzle BRW,CA,STAR,9/20/2015
200 FR,2:03.93,2:03.93,16,488,"""A""",2015 CA STAR Summer Sizzle BRW,CA,STAR,9/20/2015
100 BK,1:01.32,1:01.32,16,624,"""AA""",2015 CA STAR Summer Sizzle BRW,CA,STAR,9/20/2015
100 FL,1:05.34,1:05.34,16,465,"""BB""",2015 CA STAR Summer Sizzle BRW,CA,STAR,9/20/2015
100 FR,54.17r,54.17,16,668,"""AAA""",2015 CC CIF Swimming & Diving State Championships,CA,UN,5/22/2015
50 BK,27.43r,27.43,16,761,"""Slower than B""",2015 CC CIF Swimming & Diving State Championships,CA,UN,5/22/2015
100 FR,53.58r,53.58,16,696,"""AAA""",2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
100 FR,54.94r,54.94,16,631,"""AAA""",2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
100 BK,57.50,57.50,16,783,2019 Futures,2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
100 BK,58.10,58.10,16,757,"""AAA""",2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
200 IM,2:06.35,2:06.35,16,776,"""AAAA""",2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
200 IM,2:08.30,2:08.30,16,737,"""AAA""",2015 CA OB CIF-SS Division 2 Finals,CA,UN,5/15/2015
50 FR,31.50r,31.50,16,175,"""B""",2015 CA OB CIF Citrus Belt League,CA,UN,5/7/2015
100 FR,53.61,53.61,16,694,"""AAA""",2015 CA OB CIF Citrus Belt League,CA,UN,5/7/2015
200 IM,2:08.52,2:08.52,16,733,"""AAA""",2015 CA OB CIF Citrus Belt League,CA,UN,5/7/2015
50 BK,27.83,27.83,16,724,"""Slower than B""",2015 FL NCSA Spring Champs,CA,UN,3/21/2015
200 IM,2:09.44,2:09.44,16,715,"""AAA""",2015 FL NCSA Spring Champs,CA,UN,3/21/2015
100 BK,58.76,58.76,16,729,"""AAA""",2015 FL NCSA Spring Champs,CA,UN,3/20/2015
200 FR,1:56.26,1:56.26,16,662,"""AAA""",2015 FL NCSA Spring Champs,CA,UN,3/19/2015
100 FR,54.37,54.37,16,658,"""AAA""",2015 FL NCSA Spring Champs,CA,UN,3/18/2015
200 BK,2:11.69,2:11.69,16,658,"""AA""",2015 CA Sprint Pentathlon/IMX,CA,RST,3/1/2015
200 BR,2:27.18,2:27.18,16,690,"""AAA""",2015 CA Sprint Pentathlon/IMX,CA,RST,3/1/2015
400 IM,4:43.72,4:43.72,16,634,"""AA""",2015 CA Sprint Pentathlon/IMX,CA,RST,3/1/2015
500 FR,5:18.95,5:18.95,16,569,"""AA""",2015 CA Sprint Pentathlon/IMX,CA,RST,2/28/2015
200 FL,2:18.49,2:18.49,16,569,"""A""",2015 CA Sprint Pentathlon/IMX,CA,RST,2/28/2015
200 IM,2:11.93,2:11.93,16,667,"""AAA""",2015 CA Sprint Pentathlon/IMX,CA,RST,2/28/2015
200 FR,1:54.76,1:54.76,16,699,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/16/2015
100 BK,58.41,58.41,16,744,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/15/2015
200 IM,2:08.71,2:08.71,16,729,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/15/2015
100 FR,54.42,54.42,16,656,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/14/2015
200 BK,2:07.31,2:07.31,16,736,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/14/2015
400 IM,4:35.42,4:35.42,16,705,"""AAA""",2015 CA SCS - ROSE Club Champions,CA,RST,2/14/2015
100 BK,58.88,58.88,16,724,"""AAA""",2015 CA RAA EC Heats and Final,CA,RST,1/18/2015
100 BK,1:00.59,1:00.59,16,653,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/18/2015
100 FL,59.72,59.72,16,667,"""AAA""",2015 CA RAA EC Heats and Final,CA,RST,1/18/2015
100 FL,1:03.13,1:03.13,16,542,"""A""",2015 CA RAA EC Heats and Final,CA,RST,1/18/2015
50 FR,25.52,25.52,16,637,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
50 FR,25.92,25.92,16,601,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
200 BK,2:06.90,2:06.90,16,744,"""AAA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
200 BK,2:11.67,2:11.67,16,659,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
100 BR,1:10.24,1:10.24,16,626,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
100 BR,1:10.54,1:10.54,16,616,"""AA""",2015 CA RAA EC Heats and Final,CA,RST,1/17/2015
400 IM,4:35.58,4:35.58,16,703,"""AAA""",2015 CA RAA EC Heats and Final,CA,RST,1/16/2015
100 FR,54.96,54.96,16,630,"""AAA""",2014 CA December CA NV Section,CA,RST,12/22/2014
200 BK,2:09.74,2:09.74,16,693,"""AA""",2014 CA December CA NV Section,CA,RST,12/22/2014
200 FR,1:56.49,1:56.49,16,656,"""AAA""",2014 CA December CA NV Section,CA,RST,12/21/2014
400 IM,4:34.89,4:34.89,16,709,"""AAA""",2014 CA December CA NV Section,CA,RST,12/21/2014
100 BK,58.04,58.04,16,760,2019 Futures,2014 CA December CA NV Section,CA,RST,12/20/2014
100 BK,58.42,58.42,16,743,"""AAA""",2014 CA December CA NV Section,CA,RST,12/20/2014
200 IM,2:11.04,2:11.04,16,684,"""AAA""",2014 CA December CA NV Section,CA,RST,12/20/2014
100 FR,55.87,55.87,15,594,"""AA""",2014 CA Kevin B. Perry Senior,CA,RST,11/9/2014
200 BK,2:13.68,2:13.68,15,628,"""AA""",2014 CA Kevin B. Perry Senior,CA,RST,11/9/2014
400 IM,4:38.91,4:38.91,15,693,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/9/2014
400 IM,4:41.05,4:41.05,15,675,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/9/2014
100 BK,58.60,58.60,15,746,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/8/2014
100 BK,58.95,58.95,15,731,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/8/2014
100 BR,1:09.70,1:09.70,15,666,"""AA""",2014 CA Kevin B. Perry Senior,CA,RST,11/8/2014
200 IM,2:10.70,2:10.70,15,704,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/8/2014
200 IM,2:12.28,2:12.28,15,674,"""AAA""",2014 CA Kevin B. Perry Senior,CA,RST,11/8/2014
50 FR,25.95,25.95,15,601,"""AA""",2014 CA SCS SC Senior Invite,CA,RST,10/18/2014
200 BK,2:11.12,2:11.12,15,673,"""AA""",2014 CA SCS SC Senior Invite,CA,RST,10/18/2014
100 BR,1:09.64,1:09.64,15,668,"""AA""",2014 CA SCS SC Senior Invite,CA,RST,10/18/2014
400 IM,4:39.56,4:39.56,15,688,"""AAA""",2014 CA SCS SC Senior Invite,CA,RST,10/18/2014
100 FR,53.47r,53.47,15,707,"""AAA""",2014 CA OB CIF-SS Division 1,CA,UN,5/15/2014
50 BK,27.26r,27.26,15,787,"""Slower than B""",2014 CA OB CIF-SS Division 1,CA,UN,5/15/2014
50 BK,27.29r,27.29,15,784,"""Slower than B""",2014 CA OB CIF-SS Division 1,CA,UN,5/15/2014
100 BK,56.79,56.79,15,824,"""AAAA""",2014 CA OB CIF-SS Division 1,CA,UN,5/13/2014
100 BK,58.14,58.14,15,765,"""AAA""",2014 CA OB CIF-SS Division 1,CA,UN,5/13/2014
200 IM,2:06.27,2:06.27,15,790,"""AAAA""",2014 CA OB CIF-SS Division 1,CA,UN,5/13/2014
200 IM,2:07.75,2:07.75,15,761,2019 Futures,2014 CA OB CIF-SS Division 1,CA,UN,5/13/2014
100 FR,52.74,52.74,15,742,"""AAA""",2014 CA OB CIF-SS Citrus Belt League Champs,CA,UN,5/8/2014
100 FR,53.04r,53.04,15,728,"""AAA""",2014 CA OB CIF-SS Citrus Belt League Champs,CA,UN,5/8/2014
200 FR,1:53.99,1:53.99,15,731,"""AAA""",2014 CA OB CIF-SS Citrus Belt League Champs,CA,UN,5/8/2014
50 BK,27.56r,27.56,15,759,"""Slower than B""",2014 CA OB CIF-SS Citrus Belt League Champs,CA,UN,5/8/2014
50 FR,25.25,25.25,15,665,"""AAA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
50 FR,25.32,25.32,15,659,"""AAA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
100 FR,54.16,54.16,15,674,"""AAA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
100 FR,56.79,56.79,15,553,"""AA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
200 FR,1:57.22,1:57.22,15,651,"""AAA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
200 FR,1:59.24,1:59.24,15,604,"""AA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
100 FL,1:01.18,1:01.18,15,630,"""AA""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
100 FL,1:03.09,1:03.09,15,561,"""A""",2014 CA RAA-EC  Winter Champio,CA,RST,2/22/2014
100 FR,53.88r,53.88,15,687,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/17/2014
50 BK,27.82r,27.82,15,735,"""Slower than B""",2014 CA  SCS Club Championship,CA,RST,2/17/2014
100 BK,1:00.18r,1:00.18,15,680,"""AA""",2014 CA  SCS Club Championship,CA,RST,2/16/2014
100 BK,58.92,58.92,15,732,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
100 BK,59.02,59.02,15,728,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
200 BK,2:09.11,2:09.11,15,709,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
100 BR,1:09.34,1:09.34,15,678,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
200 BR,2:29.51,2:29.51,15,687,"""AA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
200 IM,2:12.21,2:12.21,15,675,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
400 IM,4:40.06,4:40.06,15,684,"""AAA""",2014 CA  SCS Club Championship,CA,RST,2/15/2014
100 BK,59.54r,59.54,15,706,"""AAA""",2014 CA Winter CA NV Sectional,CA,RST,1/20/2014
100 FR,54.10r,54.10,15,676,"""AAA""",2014 CA Winter CA NV Sectional,CA,RST,1/19/2014
100 BK,59.82,59.82,15,695,"""AAA""",2014 CA Winter CA NV Sectional,CA,RST,1/16/2014
200 IM,2:10.73,2:10.73,15,703,"""AAA""",2014 CA Winter CA NV Sectional,CA,RST,1/16/2014
50 FR,26.23,26.23,15,577,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
100 BK,59.43,59.43,15,711,"""AAA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
100 BK,1:00.35,1:00.35,15,673,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
200 BK,2:12.36,2:12.36,15,651,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
200 BK,2:14.46,2:14.46,15,615,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
100 BR,1:10.67,1:10.67,15,635,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
200 IM,2:14.14,2:14.14,15,639,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
200 IM,2:16.51,2:16.51,15,596,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
400 IM,4:40.66,4:40.66,15,678,"""AAA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
400 IM,4:47.79,4:47.79,15,619,"""AA""",2013 CA SCS/PSP Winter Age Gro,CA,RST,12/13/2013
1000 FR,11:03.66,11:03.66,14,619,"""AAA""",2013 CA RST BRW Meet,CA,RST,12/6/2013
1650 FR,18:41.35,18:41.35,14,593,"""AA""",2013 CA RST BRW Meet,CA,RST,12/6/2013
50 FR,26.22,26.22,14,608,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
100 BK,1:00.89,1:00.89,14,678,"""AAA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
200 BK,2:17.92,2:17.92,14,579,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
100 BR,1:12.08,1:12.08,14,597,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
200 BR,2:34.09,2:34.09,14,620,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
100 FL,1:04.47,1:04.47,14,538,"""A""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
200 FL,2:27.69,2:27.69,14,462,"""A""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
200 IM,2:18.48,2:18.48,14,587,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
400 IM,4:50.17,4:50.17,14,613,"""AA""",2013 CA MVN Turkey Classic,CA,RST,11/22/2013
50 FR,26.31,26.31,14,600,"""AA""",2013 CA Kevin B. Perry Senior,CA,RST,11/8/2013
100 BK,1:01.89,1:01.89,14,638,"""AA""",2013 CA Kevin B. Perry Senior,CA,RST,11/8/2013
